t,range,z_true
23.1,3.0137009387784266,-1.9842294026289558
23.2,2.969582847302593,-1.9785446659259767
23.3,2.977795916036794,-1.9719920741410097
23.400000000000002,2.949041359620134,-1.9645745014573774
23.5,2.9460147741500777,-1.9562952014676116
23.6,2.932077379102566,-1.9471578057463206
23.7,2.9241094621078108,-1.9371663222572626
23.8,2.915406739352278,-1.9263251335953164
23.900000000000002,2.8988648524100467,-1.9146389950641345
24.0,2.876701069149769,-1.9021130325903073
24.1,2.8687934240405064,-1.888752740474962
24.2,2.866493697474125,-1.8745639789837831
24.3,2.8841089481782816,-1.8595529717765031
24.400000000000002,2.8563475488853705,-1.843726303177001
24.5,2.8326413960853967,-1.8270909152852022
24.6,2.8145795403054765,-1.8096541049320392
24.7,2.7989182824504457,-1.791423520478826
24.8,2.753789541290444,-1.7724071584624295
24.900000000000002,2.7331533809686235,-1.7526133600877276
25.0,2.711872333859948,-1.732050807568878
25.1,2.6967346859023094,-1.7107285203210136
25.2,2.6816720543735073,-1.688655851004031
25.3,2.6823666702797664,-1.6658424814201993
25.400000000000002,2.6200880697127045,-1.6422984182674079
25.5,2.6057877181187976,-1.6180339887498951
25.6,2.607521982999195,-1.5930598360483923
25.7,2.5569229196831516,-1.5673869146516808
25.8,2.5709630466861073,-1.5410264855515792
25.900000000000002,2.5143910827831215,-1.513990111303513
26.0,2.5170951134517225,-1.4862896509547892
26.1,2.468167542667741,-1.457937254842823
26.2,2.407356121069978,-1.4289453592656074
26.3,2.3729091748122024,-1.3993266810267309
26.400000000000002,2.363206459951924,-1.369094211857378
26.5,2.318276979271594,-1.3382612127177176
26.6,2.3034492506547286,-1.3068412079802114
26.7,2.25472822740966,-1.2748479794973806
26.8,2.287225582569947,-1.2422955605566213
26.900000000000002,2.217649780674161,-1.2091982297247494
27.0,2.193629268295224,-1.1755705045849467
27.1,2.1257608516581037,-1.141427135368863
27.2,2.0593837335629583,-1.10678309848669
27.3,2.0821575061959097,-1.0716535899579942
27.400000000000002,2.0189040922189787,-1.0360540187462606
27.5,2.003247762527419,-1.0000000000000009
27.6,2.000188716053728,-0.9635073482034306
27.7,1.9392580500382863,-0.9265920702397242
27.8,1.9182414442027167,-0.8892703583698549
27.900000000000002,1.8358829089633786,-0.851558583130146
28.0,1.8457688701170782,-0.8134732861516019
28.1,1.7728078148016866,-0.7750311729042065
28.2,1.7495719689596432,-0.7362491053693574
28.3,1.7083165565951837,-0.697144094643631
28.400000000000002,1.631488406017446,-0.6577332934771661
28.5,1.60205275282441,-0.6180339887498952
28.6,1.6015492341641555,-0.5780635938889427
28.7,1.5269061607612109,-0.5378396412305334
28.8,1.491887147555095,-0.4973797743297107
28.900000000000002,1.4648791788579882,-0.4567017402213117
29.0,1.4291917140438133,-0.41582338163551974
29.1,1.3427747511460102,-0.37476262917144937
29.2,1.3382085773075834,-0.33353749343220546
29.3,1.311163882444823,-0.29216605712482324
29.400000000000002,1.25965073266832,-0.2506664671286093
29.5,1.1880675508563696,-0.2090569265353086
29.6,1.1801080719248604,-0.1673556866646317
29.7,1.145413750551229,-0.1255810390586283
29.8,1.067867027996907,-0.08375130745839986
29.900000000000002,1.0552761074959838,-0.04188483976671358
30.0,1.0036818784247783,-4.898587196589413e-16
30.1,0.9258019629461359,0.041884839766712596
30.2,0.9349700386409203,0.08375130745839711
30.3,0.8578639027379565,0.12558103905862555
30.400000000000002,0.8122369508718322,0.16735568666463072
30.5,0.7715581147745124,0.20905692653530586
30.6,0.734956203623251,0.25066646712860835
30.7,0.7169515675291571,0.29216605712482224
30.8,0.704085527565312,0.3335374934322045
30.900000000000002,0.6223160964465331,0.3747626291714484
31.0,0.5783888244488538,0.415823381635517
31.1,0.5379948929009662,0.45670174022131077
31.2,0.47715226702064445,0.49737977432970804
31.3,0.474123433045391,0.5378396412305309
31.400000000000002,0.4374769080162481,0.5780635938889435
31.5,0.38945502456117925,0.6180339887498943
31.6,0.37293010708857777,0.6577332934771652
31.7,0.276098369643549,0.6971440946436284
31.8,,0.7362491053693547
31.900000000000002,0.22983377886109008,0.7750311729042056
32.0,0.18948873866547086,0.8134732861515994
32.1,0.15555900668981693,0.8515585831301451
32.2,0.11175872047305392,0.8892703583698557
32.3,0.05362580181425307,0.9265920702397218
32.4,0.050410409180334556,0.9635073482034298
32.5,-0.029625436753362,0.9999999999999986
32.6,0.017572834927743617,1.0360540187462597
32.7,0.07554628907582878,1.0716535899579933
32.8,0.1204315866176574,1.1067830984866862
32.9,0.1377745419965417,1.141427135368862
33.0,0.16602926241043364,1.1755705045849458
33.1,0.19635296862882196,1.2091982297247486
33.2,0.2388172762743209,1.2422955605566204
33.3,0.30626665997104846,1.274847979497377
33.4,0.3011076973955435,1.3068412079802092
33.5,0.3193418129845168,1.3382612127177156
33.6,0.373360039010738,1.3690942118573772
33.7,0.3812018137671959,1.3993266810267313
33.8,0.4526731355968918,1.4289453592656054
33.9,0.4622602507658577,1.4579372548428224
34.0,0.48038574887913593,1.4862896509547874
34.1,0.5048599089457276,1.5139901113035124
34.2,0.5328728809215498,1.5410264855515785
34.300000000000004,0.5409631087581064,1.5673869146516803
34.4,0.5854820988260505,1.5930598360483916
34.5,0.6323591674720175,1.6180339887498945
34.6,0.6346860732722938,1.6422984182674072
34.7,0.6866247234533457,1.6658424814201986
34.800000000000004,0.717460237935123,1.6886558510040304
34.9,0.6835829642299832,1.710728520321012
35.0,0.7177037793099067,1.7320508075688767
35.1,0.7852630238392528,1.7526133600877272
35.2,0.7814857010023386,1.7724071584624297
35.300000000000004,0.8162952887445966,1.7914235204788256
35.4,0.8105927837242101,1.8096541049320378
35.5,0.8413580882005519,1.827090915285201
35.6,0.8919745998349636,1.8437263031770008
35.7,0.8869247879183006,1.859552971776503
35.800000000000004,0.8576551593479903,1.8745639789837834
35.9,0.8812486437309454,1.8887527404749616
36.0,0.9099456150430517,1.902113032590307
36.1,0.9229700344432197,1.914638995064134
36.2,0.8974074470794341,1.9263251335953162
36.300000000000004,0.9620327255466679,1.9371663222572624
36.4,0.9652359665187599,1.9471578057463201
36.5,0.9632198349206861,1.956295201467611
36.6,0.9542562954921671,1.9645745014573772
36.7,0.9634154999718106,1.97199207414101
36.800000000000004,0.9977633297412828,1.9785446659259767
36.9,0.9172759805716468,1.9842294026289553
37.0,0.9709481462575306,1.9890437907365466
37.1,1.017112729509666,1.9929857184990085
37.2,1.0046985716321402,1.9960534568565431
37.300000000000004,1.0221216522778895,1.9982456601977168
37.4,0.9914630562771657,1.999561366949691
37.5,1.0232758435552167,2.0
37.6,0.9895024579846919,1.999561366949691
37.7,,1.9982456601977168
37.800000000000004,0.9932259829709769,1.9960534568565431
37.9,0.9824004389991661,1.992985718499009
38.0,0.9914453986436995,1.9890437907365468
38.1,0.9565575115761645,1.9842294026289558
38.2,0.9285145426223567,1.9785446659259769
38.300000000000004,0.9923814228803391,1.97199207414101
38.4,0.9698954647037545,1.9645745014573779
38.5,0.9492461291864404,1.9562952014676116
38.6,0.9235032151452016,1.9471578057463208
38.7,0.9259413991589169,1.9371663222572622
38.800000000000004,,1.926325133595316
38.9,0.9377686203120544,1.914638995064135
39.0,0.9237578976730333,1.9021130325903073
39.1,0.9099341211771717,1.888752740474962
39.2,0.8653784748664567,1.8745639789837825
39.300000000000004,0.8214439380297244,1.8595529717765034
39.4,0.8529041603044979,1.8437263031770013
39.5,0.8311170980979877,1.827090915285203
39.6,0.8111401718639197,1.80965410493204
39.7,0.8369752733541971,1.7914235204788262
39.800000000000004,0.7881157176467966,1.7724071584624295
39.9,0.7310708472516136,1.7526133600877285
40.0,0.7469882977783753,1.7320508075688783
40.1,0.6796258464579631,1.7107285203210136
40.2,0.6913902465106936,1.6886558510040302
40.300000000000004,0.6644649131067903,1.6658424814201984
40.4,0.6523677819547988,1.642298418267409
40.5,,1.6180339887498953
40.6,0.5854336388011556,1.5930598360483923
40.7,0.553567541854143,1.5673869146516788
40.800000000000004,0.5151351502638825,1.5410264855515794
40.9,0.5204746398198675,1.5139901113035132
41.0,0.45675616504961153,1.4862896509547905
41.1,0.44679046007552825,1.4579372548428244
41.2,0.4264488818723665,1.4289453592656076
41.300000000000004,0.4036759463664199,1.399326681026731
41.4,0.3592366393557579,1.3690942118573795
41.5,0.3518680957526505,1.3382612127177178
41.6,0.27337383085888023,1.3068412079802116
41.7,0.2622641832827219,1.2748479794973795
41.800000000000004,0.2643928442811967,1.24229556055662
41.9,0.2232107238918022,1.209198229724751
42.0,0.159896516688327,1.1755705045849467
42.1,0.1287118183943618,1.1414271353688632
42.2,0.08582744038020042,1.106783098486687
42.300000000000004,0.06236471736733756,1.0716535899579944
42.4,0.0283958732905323,1.0360540187462608
42.5,-0.013038669995500875,1.0000000000000027
42.6,0.025544229320301766,0.9635073482034324
42.7,0.05026623398592764,0.9265920702397245
42.800000000000004,0.10986732022566696,0.8892703583698551
42.9,0.13291669554061505,0.8515585831301479
43.0,0.19844299145994523,0.8134732861516022
43.1,,0.7750311729042069
43.2,0.2294630155239851,0.736249105369356
43.300000000000004,0.2875079794608122,0.6971440946436296
43.4,0.32490809434791995,0.657733293477168
43.5,0.41075433645392684,0.6180339887498956
43.6,0.42558822441678007,0.5780635938889429
43.7,0.44688912162055583,0.5378396412305303
43.800000000000004,0.48906090642361344,0.497379774329711
43.9,0.5294834720393561,0.45670174022131194
44.0,0.6028026871891297,0.4158233816355217
44.1,0.6109181979584757,0.37476262917145137
44.2,0.6795376433586768,0.33353749343220573
44.300000000000004,0.6782335301407839,0.29216605712482346
44.4,0.789108227349248,0.25066646712861135
44.5,0.787048000432072,0.20905692653530886
44.6,0.812247589591863,0.16735568666463194
44.7,0.8681437015675738,0.12558103905862678
44.800000000000004,0.9341767850413765,0.08375130745839833
44.9,0.958212506744956,0.0418848397667156
45.0,0.9885259077086053,7.347880794884119e-16
45.1,1.0619188646786888,-0.04188483976671413
45.2,1.12505025068456,-0.08375130745840041
45.300000000000004,1.1626872406050648,-0.1255810390586253
45.4,1.173851755906139,-0.1673556866646305
45.5,1.2028763446178108,-0.20905692653530386
45.6,1.2502787668970874,-0.25066646712860635
45.7,1.265033503997362,-0.292166057124822
45.800000000000004,1.3346868678790877,-0.3335374934322043
45.9,1.3697563869023952,-0.3747626291714464
46.0,1.4204558864283012,-0.4158233816355168
46.1,1.4513680243996923,-0.4567017402213105
46.2,1.493097821531763,-0.49737977432970953
46.300000000000004,1.5330126473790084,-0.5378396412305323
46.4,1.5666751968792467,-0.5780635938889416
46.5,1.6583663433616316,-0.6180339887498941
46.6,1.664856357646761,-0.6577332934771667
46.7,1.7058433890857485,-0.6971440946436315
46.800000000000004,1.7772373777732027,-0.7362491053693545
46.9,1.7990710083853894,-0.7750311729042054
47.0,1.7595501521134436,-0.8134732861515975
47.1,1.8408169454573968,-0.8515585831301433
47.2,1.8807408526828862,-0.8892703583698539
47.300000000000004,1.9050866151875012,-0.9265920702397232
47.4,2.0009573607712237,-0.963507348203428
47.5,1.9823027678559735,-0.9999999999999983
47.6,2.045104756244842,-1.0360540187462595
47.7,2.0618444136998395,-1.071653589957993
47.800000000000004,2.1188649754037994,-1.1067830984866889
47.9,2.1512328821570152,-1.1414271353688619
48.0,2.210593578402641,-1.1755705045849456
48.1,2.2182799761865226,-1.2091982297247499
48.2,2.2252700777324814,-1.2422955605566215
48.300000000000004,2.259315724921592,-1.2748479794973782
48.4,2.3216789212740263,-1.3068412079802105
48.5,2.3139074178588466,-1.338261212717714
48.6,2.377055011796083,-1.3690942118573757
48.7,2.373364337753531,-1.39932668102673
48.800000000000004,2.456125220718382,-1.4289453592656065
48.9,2.44579412056528,-1.457937254842821
49.0,2.4785087079479053,-1.4862896509547872
49.1,2.521533845921302,-1.5139901113035121
49.2,2.5621326243811025,-1.5410264855515785
49.300000000000004,2.569712676468371,-1.5673869146516801
49.4,2.566544195618028,-1.5930598360483914
49.5,2.6168530073042917,-1.6180339887498945
49.6,2.62902084580579,-1.642298418267408
49.7,2.6533172929018494,-1.6658424814201995
49.800000000000004,2.675004097730166,-1.6886558510040293
49.9,2.6929071025852966,-1.710728520321013
50.0,2.7373901993203043,-1.7320508075688756
50.1,2.739083511910998,-1.752613360087726
50.2,2.7860848992731317,-1.7724071584624288
50.300000000000004,2.779964310595545,-1.7914235204788256
50.4,2.8102210257523086,-1.8096541049320378
50.5,2.809693204343221,-1.827090915285201
50.6,2.8001019784139016,-1.8437263031770006
50.7,2.875535828610252,-1.8595529717765027
50.800000000000004,2.875702287286393,-1.8745639789837834
50.9,2.860234486638359,-1.8887527404749616
51.0,2.898170023026057,-1.9021130325903068
51.1,2.945698826270842,-1.9146389950641345
51.2,2.9307743108528133,-1.9263251335953167
51.300000000000004,2.9259912839474076,-1.937166322257262
51.4,2.9371618966881847,-1.9471578057463197
51.5,2.9710148522974196,-1.9562952014676107
51.6,2.979630019654821,-1.964574501457377
51.7,2.9625145840523612,-1.9719920741410097
51.800000000000004,2.968371500145067,-1.9785446659259767
51.9,2.992771380107741,-1.9842294026289553
52.0,2.9797260587334686,-1.9890437907365464
52.1,2.939360711797608,-1.9929857184990085
52.2,2.983551508265303,-1.9960534568565431
52.300000000000004,2.9939372265535065,-1.9982456601977168
52.4,3.0264479174408936,-1.999561366949691
52.5,2.9924835630140323,-2.0
52.6,3.0098937347709036,-1.999561366949691
52.7,2.963767383064592,-1.9982456601977168
52.800000000000004,2.9649407612684446,-1.9960534568565431
52.9,2.963974845789404,-1.992985718499009
53.0,2.977628950326102,-1.989043790736547
53.1,2.9866018969786183,-1.984229402628956
53.2,2.9957177753443665,-1.9785446659259769
53.300000000000004,2.981006907539776,-1.97199207414101
53.4,2.960667596045463,-1.9645745014573779
53.5,2.935790991724071,-1.9562952014676116
53.6,2.947635339150207,-1.9471578057463208
53.7,2.941701031860239,-1.9371663222572624
53.800000000000004,2.9303634107387935,-1.9263251335953162
53.9,2.90810738510637,-1.9146389950641352
54.0,2.9060071585422405,-1.9021130325903075
54.1,2.8888717961390453,-1.888752740474962
54.2,2.887815460240996,-1.8745639789837827
54.300000000000004,2.8617114554035146,-1.8595529717765034
54.4,2.8247886694991546,-1.8437263031770026
54.5,2.827150320292774,-1.827090915285203
54.6,2.79528643819691,-1.80965410493204
54.7,2.81705719812,-1.7914235204788262
54.800000000000004,2.7577029293653927,-1.7724071584624297
54.9,2.7473362822534577,-1.7526133600877287
55.0,2.7546239488811,-1.7320508075688783
55.1,2.7131508532401507,-1.7107285203210139
55.2,2.711775125284869,-1.6886558510040302
55.300000000000004,2.675944635438223,-1.6658424814201986
55.4,2.6213903536886147,-1.6422984182674092
55.5,2.6304723295644497,-1.6180339887498953
55.6,2.601128998516413,-1.5930598360483925
55.7,2.590202112300305,-1.567386914651679
55.800000000000004,2.555422531470334,-1.5410264855515794
55.9,2.502169221873386,-1.5139901113035157
56.0,2.5130042666226613,-1.4862896509547907
56.1,2.4836058293678738,-1.4579372548428247
56.2,2.4193663455787213,-1.4289453592656076
56.300000000000004,2.394669843912219,-1.399326681026731
56.4,2.3260728978702443,-1.3690942118573797
56.5,2.328073462026395,-1.338261212717718
56.6,2.2787907217992034,-1.3068412079802119
56.7,2.2725667951088084,-1.2748479794973795
56.800000000000004,2.271597011623176,-1.2422955605566202
56.9,2.2200377318508564,-1.2091982297247512
57.0,2.2131490082164023,-1.175570504584947
57.1,2.1409753475095097,-1.1414271353688634
57.2,2.116348192732128,-1.1067830984866873
57.300000000000004,2.0777856689416163,-1.0716535899579946
57.4,2.040033518833931,-1.0360540187462641
57.5,2.0532611007002632,-1.0000000000000029
57.6,1.9241922845918886,-0.9635073482034326
57.7,1.9021771692473488,-0.9265920702397247
57.800000000000004,1.8952957842895064,-0.8892703583698554
57.9,1.8979665926241152,-0.8515585831301481
58.0,1.8134183283769796,-0.8134732861516024
58.1,1.787759896645592,-0.7750311729042071
58.2,1.7276149382890917,-0.7362491053693562
58.300000000000004,1.706442544704227,-0.6971440946436298
58.4,1.6621092478910668,-0.6577332934771682
58.5,1.6408865171310496,-0.6180339887498958
58.6,1.572528981401976,-0.5780635938889432
58.7,1.56465936228921,-0.537839641230534
58.800000000000004,1.4992899062931173,-0.4973797743297112
58.9,1.409411235625967,-0.45670174022131566
59.0,1.4018814768788272,-0.41582338163552196
59.1,1.3277831720052062,-0.3747626291714516
59.2,1.3516812799813005,-0.33353749343220596
59.300000000000004,1.3323980044992416,-0.29216605712482374
59.4,1.2521093558623462,-0.25066646712861157
59.5,1.19618023596538,-0.20905692653530908
59.6,1.118270472407203,-0.1673556866646322
59.7,1.1226111488301853,-0.12558103905862703
59.800000000000004,1.086923951109115,-0.08375130745839858
59.9,1.0385856138746672,-0.041884839766715844
