t,pressure_hPa,z_true
5.5200000000000005,1013.8008752609962,1.830482345241835
5.5600000000000005,1013.6771861628534,1.837168793625108
5.6000000000000005,1012.5552789450174,1.843726303177001
5.64,1014.2204282307064,1.8501544136689159
5.68,1012.5222978068874,1.8564526739539264
5.72,1012.2712124172427,1.8626206419984404
5.76,1012.3407402746118,1.8686578849132238
5.8,1013.5241300231752,1.874563978983783
5.84,1012.7728630797358,1.8803385097001004
5.88,1012.3825746564122,1.8859810717857288
5.92,1012.2030642915487,1.8914912692262336
5.96,1013.7976674719845,1.8968687152969863
6.0,1012.029033022012,1.902113032590307
6.04,1013.5766250706737,1.9072238530419519
6.08,1013.2858135371926,1.9122008179569447
6.12,1013.926567715074,1.9170435780347517
6.16,1012.5424604513399,1.921751793393797
6.2,1012.5913862806606,1.9263251335953164
6.24,1011.4931348965337,1.9307632776665478
6.28,1012.8920527331286,1.9350659141232598
6.32,1012.5202088371938,1.939232740991612
6.36,1012.3889145622379,1.9432634658293477
6.4,1012.7367725636763,1.9471578057463206
6.44,1012.8711965450241,1.9509154874243462
6.48,1013.1456502745748,1.954536247136387
6.5200000000000005,1012.9272704629727,1.9580198307650596
6.5600000000000005,1012.9747306694766,1.9613659938204713
6.6000000000000005,1013.7923602266293,1.9645745014573772
6.640000000000001,1012.7398927958783,1.9676451284916652
6.68,1013.4527221759799,1.970577659416157
6.72,1013.0100399885156,1.973371888415736
6.76,1013.112491842334,1.9760276193817903
6.8,1012.8034520092906,1.9785446659259767
6.84,1012.4493242889403,1.9809228513933024
6.88,1012.6705423733064,1.9831620088745234
6.92,1012.6557459716848,1.985261981217858
6.96,1012.4816755608566,1.9872226210400168
7.0,1013.1020687290243,1.9890437907365466
7.04,1012.5542105466078,1.9907253624914878
7.08,1013.9319210458982,1.992267218286345
7.12,1013.5506780882672,1.9936692499083695
7.16,1012.4595827842147,1.994931358958155
7.2,1012.1542772907954,1.9960534568565431
7.24,1012.6408956746159,1.9970354648508397
7.28,1013.4392954571642,1.9978773140203425
7.32,1012.8758991203551,1.9985789452811784
7.36,1012.720446783991,1.99914030939045
7.4,1013.5182425366025,1.999561366949691
7.44,1012.4409159946106,1.9998420884076322
7.48,1012.9639220244452,1.9999824540622753
7.5200000000000005,1013.1439667660511,1.9999824540622753
7.5600000000000005,1012.8689369308124,1.9998420884076322
7.6000000000000005,1012.831298339449,1.999561366949691
7.640000000000001,1012.4805707304464,1.99914030939045
7.68,1013.0932646922889,1.9985789452811784
7.72,1011.9653146474304,1.9978773140203425
7.76,1013.7485265921158,1.9970354648508397
7.8,1012.6955466605247,1.9960534568565431
7.84,1012.4426862860424,1.9949313589581552
7.88,1012.9322667275437,1.9936692499083695
7.92,1012.7535029364051,1.992267218286345
7.96,1012.2851725289531,1.9907253624914878
8.0,1013.665536415332,1.9890437907365468
8.040000000000001,1013.5118653613619,1.9872226210400168
8.08,1012.5673521225924,1.985261981217858
8.120000000000001,1012.9010274815172,1.9831620088745234
8.16,1012.8007059698034,1.9809228513933024
8.2,1013.2327958552147,1.9785446659259767
8.24,1012.9417184787505,1.9760276193817903
8.28,1013.3825928072567,1.9733718884157363
8.32,1012.2244457824911,1.9705776594161573
8.36,1012.6083137880503,1.9676451284916652
8.4,1012.295590600631,1.9645745014573774
8.44,1011.8281506391069,1.9613659938204713
8.48,1012.36398325929,1.9580198307650596
8.52,1013.3540894853459,1.954536247136387
8.56,1012.858375385479,1.9509154874243462
8.6,1013.0718612039926,1.9471578057463206
8.64,1013.4917042237436,1.943263465829348
8.68,1012.4410827220335,1.9392327409916121
8.72,1013.1348627353747,1.9350659141232598
8.76,1012.4641043234733,1.930763277666548
8.8,1013.6324828136063,1.9263251335953162
8.84,1013.7940058002686,1.9217517933937973
8.88,1012.5806870202423,1.917043578034752
8.92,1012.656685156818,1.9122008179569447
8.96,1013.3378449308111,1.9072238530419519
9.0,1012.469754539025,1.9021130325903073
9.040000000000001,1013.0010108469054,1.8968687152969863
9.08,1014.6233015758781,1.8914912692262338
9.120000000000001,1013.8484527102298,1.8859810717857288
9.16,1013.1459267958217,1.8803385097001006
9.200000000000001,1013.0363048175493,1.874563978983783
9.24,1012.384497533044,1.8686578849132243
9.28,1013.8324759289022,1.8626206419984408
9.32,1013.3443432411872,1.8564526739539267
9.36,1013.4399746714537,1.8501544136689163
9.4,1013.0353126334053,1.8437263031770013
9.44,1012.5594440080903,1.8371687936251082
9.48,1011.5503020456083,1.8304823452418353
9.52,1012.9766209495492,1.8236674273051516
9.56,1012.4506929275581,1.8167245181094624
9.6,1013.5956217424966,1.8096541049320394
9.64,1012.7338989393004,1.8024566839988225
9.68,1012.2368517307037,1.795132760449595
9.72,1011.8245188160638,1.7876828483025278
9.76,1012.8792104690385,1.780107470418105
9.8,1012.5780023413582,1.7724071584624292
9.84,1012.98829841612,1.764582452869907
9.88,1011.9300107629846,1.7566339028053155
9.92,1012.58681640559,1.7485620661252672
9.96,1012.9579271688211,1.7403675093390514
10.0,1012.8281083513339,1.7320508075688774
10.040000000000001,1013.4674231498309,1.72361254450951
10.08,1013.7107826020025,1.7150533123873044
10.120000000000001,1013.2237194696545,1.7063737119186406
10.16,1012.8090656530163,1.6975743522677638
10.200000000000001,1013.2474254991536,1.6886558510040304
10.24,1012.6183709585007,1.679618834058566
10.28,1013.1607250938348,1.670463935680335
10.32,1012.7246265068677,1.6611917983916253
10.36,1012.2567448209169,1.6518030729429578
10.4,1012.7057303824781,1.6422984182674083
10.44,1013.4421985717627,1.632678501434368
10.48,1013.3598826053537,1.622943997602722
10.52,1013.5468231965414,1.6130955899734654
10.56,1013.1378759726704,1.603133969741753
10.6,1013.0595599189445,1.5930598360483927
10.64,1013.376983750477,1.5828738959307715
10.68,1012.6524009387869,1.572576864273238
10.72,1012.5220619194607,1.5621694637569263
10.76,1012.6389267214755,1.551652424809039
10.8,1012.5715577946966,1.5410264855515785
10.84,1012.9838625356372,1.5302923917495486
10.88,1012.3082559454799,1.5194508967586096
10.92,1013.2978439445758,1.508502761472208
10.96,1012.5865062446948,1.4974487542681723
11.0,1013.0345837673498,1.486289650954789
11.040000000000001,1012.3605702598526,1.4750262347163479
11.08,1013.5209814826659,1.4636592960581825
11.120000000000001,1013.2469424772477,1.452189632751184
11.16,1012.1447093067856,1.440618049775814
11.200000000000001,1013.267583182283,1.4289453592656065
11.24,1013.3924100648193,1.4171723804501721
11.28,1013.3077857853448,1.405299939597699
11.32,1014.0061792549841,1.3933288699569617
11.36,1012.8080398567356,1.381260011698846
11.4,1012.126087848325,1.3690942118573777
11.44,1011.9163217142318,1.356832324270277
11.48,1012.4059544788039,1.344475209519032
11.52,1012.8957658237241,1.332023734868504
11.56,1013.2261245730539,1.3194787742060523
11.6,1013.0409128143859,1.3068412079802112
11.64,1013.7319937516336,1.2941119231388891
11.68,1013.1622835244784,1.2812918130671236
11.72,1012.523609168291,1.268381777524379
11.76,1013.2843938361631,1.2553827225814012
11.8,1013.1166493761943,1.242295560556621
11.84,1013.3958135890934,1.2291212099521294
11.88,1013.0414845533505,1.2158605953892105
11.92,1012.9079219124752,1.2025146475434538
11.96,1012.8531001796267,1.1890843030794265
12.0,1012.832002074837,1.1755705045849465
12.040000000000001,1012.6530181733131,1.1619742005049198
12.08,1012.6101224050512,1.1482963450747798
12.120000000000001,1013.6530547653707,1.1345378982535128
12.16,1013.9693937858841,1.1206998256562892
12.200000000000001,1013.6833553733737,1.1067830984866882
12.24,1012.8075169965081,1.0927886934685385
12.280000000000001,1012.5160400779529,1.0787175927773671
12.32,1011.8758928669541,1.0645707839714684
12.36,1012.4982876676083,1.050349259922592
12.4,1012.5561796012163,1.0360540187462604
12.44,1013.8466498227813,1.0216860637317207
12.48,1012.9235345807487,1.0072464032715218
12.52,1013.9514210438213,0.992736050790754
12.56,1012.5637160435199,0.978156024675913
12.6,1013.2875376269866,0.9635073482034312
12.64,1012.5948523816165,0.9487910494678585
12.68,1013.8765365783056,0.9340081613097108
12.72,1013.4507652731664,0.919159721242976
12.76,1012.4883829841518,0.9042467713823019
12.8,1013.3959842818083,0.8892703583698547
12.84,1013.0381224785502,0.8742315333018665
12.88,1012.7004254086775,0.8591313516548565
12.92,1013.0210326807095,0.8439708732115657
12.96,1012.5257814498339,0.8287511619865686
13.0,1013.3220242775059,0.8134732861516009
13.040000000000001,1013.2849372600731,0.7981383179605902
13.08,1012.9201840705135,0.7827473336744056
13.120000000000001,1013.3029624102456,0.7673014134853127
13.16,1012.8817374571067,0.7518016414411738
13.200000000000001,1012.4497315762532,0.7362491053693563
13.24,1013.8681800954492,0.7206448968003899
13.280000000000001,1012.6912721372926,0.7049901108913569
13.32,1012.2895746193416,0.6892858463490341
13.36,1013.2009834197285,0.6735332053527775
13.4,1012.6924432645047,0.6577332934771668
13.44,1013.8188941698187,0.6418872196144194
13.48,1012.5182530429826,0.6259960958965569
13.52,1012.9049281085881,0.6100610376173556
13.56,1012.3879371590508,0.5940831631540698
13.6,1012.7666997918111,0.5780635938889442
13.64,1013.6344270497149,0.5620034541305023
13.68,1013.1548513209883,0.5459038710346509
13.72,1013.1156841332996,0.5297659745255621
13.76,1012.3168955423197,0.5135908972163763
13.8,1013.1747973690336,0.49737977432970965
13.84,1012.8583161875058,0.48113374361798356
13.88,1013.480993440512,0.46485394528356827
13.92,1013.4655801418608,0.4485415218987629
13.96,1013.0282159944005,0.43219761832560394
14.0,1012.5105597245538,0.41582338163551946
14.040000000000001,1012.5285461001857,0.3994199610288141
14.08,1013.552704748553,0.38298850775402626
14.120000000000001,1013.152125029708,0.36653017502711993
14.16,1011.8720484567017,0.3500461179505526
14.200000000000001,1013.1720854749958,0.33353749343220435
14.24,1012.8202980421701,0.3170054601041854
14.280000000000001,1012.5846168523501,0.30045117824151424
14.32,1013.2200339122853,0.28387580968068904
14.36,1012.2902393363261,0.2672805177381451
14.4,1013.1263650942661,0.25066646712860907
14.44,1013.7681038834644,0.23403482388335564
14.48,1012.3498223742752,0.21738675526837023
14.52,1012.6226477214419,0.20072342970243082
14.56,1013.2320231869251,0.1840460166750946
14.6,1012.9695784394268,0.16735568666463146
14.64,1012.9344697575683,0.15065361105586608
14.68,1012.8838221732443,0.13394096205797057
14.72,1012.7374768861698,0.11721891262219304
14.76,1012.621741875066,0.10048863635953932
14.8,1012.8217601760067,0.08375130745839962
14.84,1013.0854368225299,0.06700810060214349
14.88,1012.4853998008231,0.05026019088667474
14.92,1013.2643946114515,0.03350875373796355
14.96,1011.7821828890409,0.016754964829541318
15.0,1012.5541899365269,2.4492935982947064e-16
15.040000000000001,1013.869878977692,-0.01675496482954083
15.08,1013.3787069647749,-0.03350875373796217
15.120000000000001,1013.4268884740304,-0.05026019088667514
15.16,1012.7885977233589,-0.06700810060214211
15.200000000000001,1013.2500515667758,-0.08375130745839914
15.24,1013.2821390517688,-0.10048863635953884
15.280000000000001,1012.9905791443146,-0.11721891262219256
15.32,1012.4709592216105,-0.1339409620579692
15.36,1012.9343751862258,-0.1506536110558647
15.4,1012.8406340082906,-0.16735568666463096
15.44,1013.7141910445924,-0.18404601667509324
15.48,1013.2108862865068,-0.20072342970242946
15.52,1012.8530953589601,-0.21738675526836973
15.56,1013.955986217028,-0.23403482388335428
15.6,1012.2358389042952,-0.2506664671286077
15.64,1013.2717474513579,-0.2672805177381446
15.68,1011.6674010629814,-0.2838758096806877
15.72,1013.1912186306862,-0.30045117824151374
15.76,1012.5132013774614,-0.3170054601041849
15.8,1013.389950372083,-0.3335374934322039
15.84,1013.7109383472115,-0.3500461179505513
15.88,1013.1608209762294,-0.36653017502711943
15.92,1012.6991499220406,-0.38298850775402576
15.96,1012.7846036730947,-0.39941996102881366
16.0,1013.9103933848218,-0.41582338163551813
16.04,1013.5599498494392,-0.43219761832560344
16.080000000000002,1012.5698103795341,-0.4485415218987624
16.12,1013.5552091129692,-0.4648539452835678
16.16,1013.0439531695065,-0.48113374361798306
16.2,1013.5284552490942,-0.49737977432970915
16.240000000000002,1013.100839343052,-0.5135908972163759
16.28,1013.611350154406,-0.5297659745255616
16.32,1012.852388019707,-0.5459038710346504
16.36,1012.4460384249804,-0.5620034541305011
16.4,1013.2360046981645,-0.578063593888942
16.44,1013.5257084044022,-0.5940831631540702
16.48,1012.7633623289266,-0.6100610376173544
16.52,1011.9785651346349,-0.6259960958965556
16.56,1012.6889972606028,-0.6418872196144181
16.6,1013.4254249089252,-0.6577332934771662
16.64,1012.6840790568075,-0.6735332053527763
16.68,1013.3392051199925,-0.6892858463490337
16.72,1012.9005497782412,-0.7049901108913564
16.76,1013.1536348826265,-0.7206448968003893
16.8,1012.7606032267206,-0.7362491053693558
16.84,1012.6214763764397,-0.7518016414411732
16.88,1013.4535945914364,-0.7673014134853114
16.92,1012.8653277547081,-0.7827473336744052
16.96,1013.4819478999478,-0.7981383179605905
17.0,1011.9760784506665,-0.8134732861515996
17.04,1013.6131581299968,-0.8287511619865673
17.080000000000002,1013.4610078520884,-0.8439708732115662
17.12,1013.4382778986079,-0.8591313516548561
17.16,1013.1091551091133,-0.8742315333018653
17.2,1013.2992648551588,-0.8892703583698542
17.240000000000002,1013.6602610857542,-0.9042467713823015
17.28,1012.8553971625332,-0.9191597212429755
17.32,1013.3641345722754,-0.9340081613097103
17.36,1012.9957983196335,-0.9487910494678582
17.400000000000002,1012.4697339749109,-0.9635073482034308
17.44,1013.275147261313,-0.9781560246759126
17.48,1013.1116434265541,-0.9927360507907537
17.52,1012.6132260925078,-1.0072464032715207
17.56,1013.2860722580629,-1.0216860637317187
17.6,1012.6077465604862,-1.0360540187462608
17.64,1013.5531724163739,-1.0503492599225908
17.68,1013.4147316378126,-1.064570783971467
17.72,1012.2418671708044,-1.078717592777366
17.76,1013.6458447261055,-1.092788693468538
17.8,1012.9963579215424,-1.1067830984866878
17.84,1013.1234780669402,-1.1206998256562888
17.88,1013.0946779450533,-1.1345378982535124
17.92,1013.3858338259893,-1.1482963450747794
17.96,1012.9259350311671,-1.1619742005049194
18.0,1012.7904241909633,-1.175570504584946
18.04,1013.4562210894879,-1.1890843030794254
18.080000000000002,1012.8654494851718,-1.2025146475434534
18.12,1014.1123740630436,-1.215860595389211
18.16,1013.0457992366865,-1.2291212099521283
18.2,1012.9687853438028,-1.24229556055662
18.240000000000002,1012.7417009004253,-1.2553827225814014
18.28,1013.0940935975643,-1.2683817775243786
18.32,1013.5159357244876,-1.2812918130671225
18.36,1014.0754899995192,-1.294111923138888
18.400000000000002,1012.4697724741319,-1.3068412079802108
18.44,1012.8186711334007,-1.319478774206052
18.48,1013.4777152951605,-1.332023734868503
18.52,1013.9806491877742,-1.3444752095190315
18.56,1013.1897768771468,-1.3568323242702753
18.6,1013.3059951437125,-1.3690942118573775
18.64,1012.8541560341341,-1.3812600116988456
18.68,1013.1257547949994,-1.3933288699569606
18.72,1013.5764842229092,-1.4052999395976975
18.76,1014.2064724996719,-1.4171723804501726
18.8,1014.0777407205607,-1.4289453592656063
18.84,1013.5643782896313,-1.4406180497758132
18.88,1012.2477470469058,-1.4521896327511832
18.92,1012.8028844539255,-1.463659296058182
18.96,1013.0133783697561,-1.4750262347163474
19.0,1014.1299283095967,-1.486289650954788
19.04,1012.585307673995,-1.4974487542681718
19.080000000000002,1013.2929408267076,-1.5085027614722075
19.12,1013.3664364131571,-1.5194508967586087
19.16,1012.857524007046,-1.5302923917495481
19.2,1012.8135505468696,-1.5410264855515776
19.240000000000002,1013.0506689662714,-1.5516524248090382
19.28,1013.0064807728847,-1.5621694637569266
19.32,1014.3504294879687,-1.5725768642732372
19.36,1012.6635975302369,-1.5828738959307713
19.400000000000002,1013.4480817072752,-1.593059836048393
19.44,1013.1091506902874,-1.6031339697417528
19.48,1013.8827908875077,-1.6130955899734651
19.52,1013.0871786396162,-1.6229439976027213
19.56,1012.8207362971946,-1.6326785014343668
19.6,1013.4640277601068,-1.6422984182674085
19.64,1013.0923918606996,-1.651803072942957
19.68,1012.3999454602533,-1.6611917983916245
19.72,1013.582309118665,-1.6704639356803341
19.76,1013.8963595183384,-1.6796188340585658
19.8,1013.2986658744895,-1.6886558510040297
19.84,1013.207812083537,-1.6975743522677633
19.88,1013.1434630545759,-1.70637371191864
19.92,1013.3891475902511,-1.7150533123873042
19.96,1012.8259040024069,-1.72361254450951
20.0,1013.6276968606179,-1.7320508075688767
20.04,1013.1447819378145,-1.7403675093390512
20.080000000000002,1012.921369488855,-1.7485620661252674
20.12,1013.7873400334908,-1.7566339028053153
20.16,1013.7561919241933,-1.7645824528699068
20.2,1013.3505223534388,-1.772407158462429
20.240000000000002,1012.5914428582073,-1.7801074704181048
20.28,1012.7625450025421,-1.787682848302527
20.32,1014.1132033030063,-1.7951327604495948
20.36,1013.6375606723816,-1.802456683998822
20.400000000000002,1013.2103496166847,-1.8096541049320387
20.44,1013.737726303449,-1.8167245181094622
20.48,1013.9395902404043,-1.8236674273051512
20.52,1013.3635243243077,-1.830482345241835
20.56,1014.2366291530981,-1.8371687936251075
20.6,1013.3655117500165,-1.8437263031770008
20.64,1012.4919173869475,-1.850154413668916
20.68,1014.0710122726738,-1.8564526739539262
20.72,1012.8027135605204,-1.86262064199844
20.76,1013.0336494722703,-1.8686578849132243
20.8,1013.6360373679179,-1.874563978983783
20.84,1013.833946769127,-1.8803385097001
20.88,1012.3499575249574,-1.8859810717857286
20.92,1012.0002200092132,-1.8914912692262336
20.96,1012.4220704106859,-1.896868715296986
21.0,1012.9153864399715,-1.902113032590307
21.04,1013.9923250625919,-1.9072238530419514
21.080000000000002,1013.3939870019192,-1.9122008179569445
21.12,1013.047579956292,-1.917043578034752
21.16,1013.0627349895383,-1.9217517933937969
21.2,1013.6514654981021,-1.9263251335953162
21.240000000000002,1013.8607827906646,-1.930763277666548
21.28,1012.8405042265757,-1.9350659141232598
21.32,1014.2013566354144,-1.939232740991612
21.36,1013.1214312489955,-1.9432634658293477
21.400000000000002,1013.7626488329548,-1.9471578057463206
21.44,1012.3975450108998,-1.9509154874243464
21.48,1012.7066855227034,-1.9545362471363867
21.52,1013.3096562577252,-1.9580198307650594
21.56,1012.8918804008875,-1.961365993820471
21.6,1011.8559831259014,-1.9645745014573774
21.64,1013.3047504066437,-1.967645128491665
21.68,1014.1960525251342,-1.970577659416157
21.72,1012.7693755356689,-1.9733718884157359
21.76,1013.3333825326098,-1.9760276193817903
21.8,1013.4639291827008,-1.9785446659259767
21.84,1013.4969343873156,-1.9809228513933024
21.88,1013.1422333843057,-1.9831620088745232
21.92,1013.2557578360444,-1.985261981217858
21.96,1013.2465482131371,-1.9872226210400168
22.0,1012.6727399681163,-1.9890437907365466
22.04,1012.7538752363566,-1.9907253624914878
22.080000000000002,1012.9572340691911,-1.992267218286345
22.12,1012.7852892397113,-1.9936692499083695
22.16,1014.1545253903989,-1.994931358958155
22.2,1013.1341147994789,-1.9960534568565431
22.240000000000002,1012.631462046359,-1.9970354648508395
22.28,1014.1130793935987,-1.9978773140203425
22.32,1013.0766346073051,-1.9985789452811784
22.36,1013.0491249916927,-1.99914030939045
22.400000000000002,1012.6233418735204,-1.999561366949691
22.44,1013.4908038555258,-1.9998420884076322
22.48,1013.6151205760666,-1.9999824540622753
22.52,1013.0590777916206,-1.9999824540622753
22.56,1012.8878241794648,-1.9998420884076322
22.6,1013.9523012255709,-1.999561366949691
22.64,1013.9879079632009,-1.99914030939045
22.68,1013.612254762149,-1.9985789452811786
22.72,1012.4692786613325,-1.9978773140203425
22.76,1013.9049939769227,-1.9970354648508397
22.8,1013.6259603916516,-1.9960534568565431
22.84,1014.0400548201623,-1.9949313589581552
22.88,1013.4760272393241,-1.9936692499083697
22.92,1013.5676037707964,-1.992267218286345
22.96,1013.4737443569637,-1.9907253624914878
23.0,1013.1359823182889,-1.9890437907365468
23.04,1013.0542545129586,-1.987222621040017
23.080000000000002,1013.8151331974221,-1.9852619812178578
23.12,1012.9149782553467,-1.9831620088745234
23.16,1012.5080991419851,-1.9809228513933026
23.2,1013.2883928785684,-1.9785446659259767
23.240000000000002,1012.7562438711241,-1.9760276193817903
23.28,1013.5920155589849,-1.9733718884157363
23.32,1013.9026769593402,-1.9705776594161573
23.36,1013.787799941893,-1.9676451284916654
23.400000000000002,1012.8768855422219,-1.9645745014573774
23.44,1013.7478215108877,-1.9613659938204713
23.48,1012.9521382982258,-1.9580198307650598
23.52,1013.3924018549092,-1.954536247136387
23.56,1013.4778489025487,-1.9509154874243466
23.6,1013.6380280502206,-1.9471578057463206
23.64,1013.3117988705283,-1.943263465829348
23.68,1012.3431269245998,-1.9392327409916121
23.72,1012.5977615962857,-1.9350659141232605
23.76,1013.4916308260924,-1.9307632776665475
23.8,1013.0274346750517,-1.9263251335953164
23.84,1012.947569281651,-1.9217517933937975
23.88,1013.9253335948047,-1.9170435780347521
23.92,1012.720851737554,-1.9122008179569447
23.96,1013.1344662295793,-1.9072238530419523
24.0,1012.9100316360953,-1.9021130325903073
24.04,1013.0884445998646,-1.8968687152969868
24.080000000000002,1013.8334763279137,-1.8914912692262338
24.12,1012.8668363492525,-1.8859810717857288
24.16,1014.0271772605064,-1.8803385097001009
24.2,1013.4656678978758,-1.8745639789837831
24.240000000000002,1013.6944062728667,-1.868657884913224
24.28,1013.3405447700395,-1.8626206419984408
24.32,1012.9422138920451,-1.8564526739539264
24.36,1013.2556700372116,-1.8501544136689165
24.400000000000002,1014.2075612967327,-1.843726303177001
24.44,1013.8371769892115,-1.8371687936251078
24.48,1014.167218390211,-1.8304823452418353
24.52,1013.4817222102132,-1.8236674273051523
24.560000000000002,1014.0232300049776,-1.8167245181094624
24.6,1013.3560508955544,-1.8096541049320392
