t,mx,my,mz
14.82,-22.110527883681463,-5.154438138399986,-41.947389393900764
14.84,-21.61751743832072,-5.071728426177195,-42.18333771994016
14.86,-21.839095316632687,-5.025340664758733,-41.281115508644284
14.88,-21.92105415098661,-4.972502950769747,-42.77222791052515
14.9,-21.8148084411836,-4.846707494213058,-42.22936863961243
14.92,-22.0615904716613,-4.895968929647526,-42.34384575345123
14.94,-21.79270293008685,-4.751938863751073,-41.97516471013939
14.96,-21.902828560896676,-4.740391538102437,-42.49763994314023
14.98,-22.212374130083145,-4.684593457153578,-41.96593187268599
15.0,-21.770663906823206,-4.732730547650628,-41.85117771103342
15.02,-22.214578009874522,-4.6123547821365705,-41.71418194365863
15.040000000000001,-21.972803265066833,-4.6662599934104065,-42.85874877108808
15.06,-21.648881467638272,-4.573631002250285,-41.77330464934775
15.08,-22.258130174640165,-4.485490632461006,-41.81928504799878
15.1,-21.847588101710286,-4.401785300654988,-42.81743534528312
15.120000000000001,-22.056372500286127,-4.441676485610004,-42.749903423729286
15.14,-22.021834880002466,-4.421838349511226,-42.431131968362514
15.16,-22.25642672862499,-4.192949472384491,-41.26487207916
15.18,-22.39910694041144,-4.272143138356123,-42.57873593180863
15.200000000000001,-22.103758649394173,-4.256407477140542,-41.864313583621716
15.22,-22.14654986109859,-4.180723593044225,-42.82132142042528
15.24,-22.484698116704713,-4.200876030084572,-42.58783837627887
15.26,-22.255722310508173,-4.105506241766722,-41.95817086717682
15.280000000000001,-22.338263270014153,-4.079353873478434,-41.80161565913357
15.3,-21.944396654675664,-3.9523267316006137,-42.32595089201977
15.32,-22.14502013700572,-3.8972126124167006,-42.40492073185337
15.34,-21.93556865712068,-3.903488910677028,-41.433459259320244
15.36,-21.863159252602628,-3.8838376710359555,-41.634526479050216
15.38,-22.20329729128465,-3.803520481328487,-42.55963906229371
15.4,-22.213566277472104,-3.7491755486943,-42.359000885451955
15.42,-21.952202512666297,-3.729195724959529,-41.56736650473556
15.44,-21.996884209933572,-3.695252199440089,-41.84128699143251
15.46,-22.291755357448228,-3.5998434262004437,-42.34988359800761
15.48,-21.899347675167583,-3.5115552323815034,-41.37358055057575
15.5,-22.410913525684883,-3.57011446001708,-42.179302243613066
15.52,-22.007707959563124,-3.467445020948859,-41.691281097403035
15.540000000000001,-22.233633665781333,-3.5041647688319375,-42.115303754492146
15.56,-22.201285287129906,-3.419789930885132,-41.8674008312461
15.58,-22.281232605061632,-3.4286769453311456,-41.53542473962527
15.6,-22.189671522826547,-3.294711371259107,-41.725603836945616
15.620000000000001,-21.710485131491154,-3.3318473507688835,-42.11974141145169
15.64,-22.271549804926114,-3.2503509717041648,-42.51851892215562
15.66,-22.261478389295643,-3.1560831135348675,-42.46427657543658
15.68,-22.422153002039057,-3.095220962791391,-41.232356356707506
15.700000000000001,-21.96426619611652,-3.062245453230682,-42.029515273518484
15.72,-22.6790501016299,-3.038382578162624,-41.70276097228802
15.74,-22.528665864241862,-2.979328041395972,-41.34084161197655
15.76,-22.340932243047547,-2.935983569272679,-42.585449165938165
15.780000000000001,-22.74779849212775,-2.960242828103237,-42.068878645950214
15.8,-22.024618504453386,-2.8314435962627953,-40.85599547575758
15.82,-22.241820609317106,-2.7774856697021773,-41.87783909518489
15.84,-22.457924344224224,-2.7416836843484083,-42.308111080972566
15.860000000000001,-22.53722137933689,-2.7324119633976656,-41.9507256920516
15.88,-22.354562551578013,-2.7118567618101714,-41.0258036461742
15.9,-22.22025796842024,-2.641609879938399,-42.27443035268702
15.92,-22.86089593333672,-2.5688044394576957,-42.042205124905564
15.94,-22.167140028265464,-2.5492652079104516,-42.29790258540542
15.96,-22.53038331149799,-2.5128387135761243,-42.332756793274875
15.98,-22.424963954552467,-2.428334847084068,-42.466267930193744
16.0,-22.22749867113181,-2.402059988978443,-42.58164521435055
16.02,-22.50323909504347,-2.35281490873096,-41.95920197721094
16.04,-22.513636573506087,-2.3204541603798385,-41.80630864969679
16.06,-22.40380652898512,-2.2643683678913153,-42.281198442724616
16.080000000000002,-22.3269992049139,-2.1607736642705158,-42.76224509109291
16.1,-22.55163913082563,-2.1666658146040167,-41.39702600753514
16.12,-22.032020506794556,-2.0920653333737578,-42.25791572559576
16.14,-22.354786635006448,-2.111167147892069,-42.28576489406566
16.16,-22.029299039736305,-2.0077790080200826,-42.29648184494305
16.18,-22.372148084211247,-1.9656708830383156,-41.974219183369556
16.2,-22.44005970765152,-1.925660922049711,-41.84690242645732
16.22,-22.34060145646911,-1.9089215701383588,-41.19288984604052
16.240000000000002,-22.552752041844663,-1.8539112091945928,-42.25260314008168
16.26,-22.88114476621977,-1.7840705337951732,-41.95656221702406
16.28,-22.481427802142907,-1.7280172735893427,-43.054313376852384
16.3,-22.416561378290787,-1.716498755892134,-41.43655805557394
16.32,-22.776698723164056,-1.6241534334350012,-41.883050290585444
16.34,-22.863698174175656,-1.5496336810181641,-42.35963151516317
16.36,-22.411850078684477,-1.5284410860915036,-42.736947161557794
16.38,-22.2266039508137,-1.4749158867453926,-41.69974769254445
16.4,-22.302250846593886,-1.4476376557360957,-41.93252689019013
16.42,-22.75674351387713,-1.4122303411832349,-42.00204955042121
16.44,-22.70974365353176,-1.365818346914098,-41.6465522685121
16.46,-22.476091407792524,-1.3371640067062038,-41.79574152523146
16.48,-23.00423921879665,-1.295179638037803,-42.59470454183835
16.5,-22.54691290115714,-1.2287229497657515,-42.22334570856361
16.52,-22.94108321953495,-1.2131123612589718,-42.5940556303215
16.54,-22.324129120620277,-1.137422666192877,-41.36902436575588
16.56,-23.063548143791337,-1.0713724386098764,-42.08409803067339
16.580000000000002,-22.553237084805524,-1.0268048223574862,-41.02913640516861
16.6,-22.63851626448852,-0.9529703989461706,-42.67291550600467
16.62,-22.771081291107603,-0.9439071806002806,-42.48651547593604
16.64,-22.438260615850865,-0.8794114128628059,-41.75633659694899
16.66,-22.807455578417503,-0.8296605992746147,-42.06251976655487
16.68,-22.601135352014072,-0.8041777386254421,-41.57787313938488
16.7,-22.681113924379396,-0.7425272975580409,-41.70129335737026
16.72,-22.63353127475279,-0.6965319561541795,-41.9119611836396
16.740000000000002,-22.62272844818853,-0.6545128486899807,-41.97535352822518
16.76,-22.634176543814302,-0.6405226670173042,-41.78699357925331
16.78,-22.588632723100297,-0.5593929579385355,-42.39296235066203
16.8,-22.70281222633489,-0.5269343963206563,-42.140667337337895
16.82,-22.914170838230174,-0.4719588167936757,-41.754469586460786
16.84,-22.712565199817345,-0.43007249181404333,-41.471483809077
16.86,-22.005216714439534,-0.3600383433861147,-42.187051252526544
16.88,-22.65378440717247,-0.317432648261825,-41.4360673772657
16.9,-22.468678569488254,-0.2821230979594259,-42.263501873642106
16.92,-22.568734909108418,-0.22964145952189258,-41.656373306509884
16.94,-22.861827230129137,-0.18622322688928314,-41.8034136324754
16.96,-22.500624733628282,-0.16378182537255467,-42.03814517194449
16.98,-22.864458644074613,-0.08264676631271448,-42.05875147583557
17.0,-22.336455851291838,-0.04081151227051217,-41.231088163596056
17.02,-22.49937122973589,0.014226708566709873,-42.09942672429397
17.04,-22.642172998323577,0.07178653703114213,-41.865141956301976
17.06,-22.286019180687084,0.08563969859677212,-42.5520756632364
17.080000000000002,-23.15731292947501,0.1350419259843444,-42.65551927023779
17.1,-22.450274424459018,0.1810160917531413,-41.805102386320584
17.12,-22.878679112132293,0.24694762267154968,-41.83748952951163
17.14,-22.54578508096742,0.29600713097387554,-41.81251236842161
17.16,-22.948819567690016,0.3430548560887053,-41.46652718093449
17.18,-22.256346329301874,0.370411797501397,-42.04646334677706
17.2,-22.758569834107263,0.4415372829056911,-41.24312335642096
17.22,-22.44521921091307,0.4680558942394654,-42.27445040805155
17.240000000000002,-22.314500018103395,0.520464995560216,-42.003978922778586
17.26,-22.343931380308167,0.5510401868232374,-42.010391546638836
17.28,-22.69061183236355,0.6427933248009642,-41.809380512837066
17.3,-22.684917571824016,0.6810331467581263,-42.34874265144926
17.32,-22.605657470333217,0.716735197170486,-42.90731813165042
17.34,-22.372217019676704,0.7696627670026451,-42.04893504140454
17.36,-22.926036656557834,0.8155576483677971,-42.1155134013509
17.38,-22.491138556753572,0.8328110347605183,-41.7174136381798
17.400000000000002,-22.77591490599195,0.9153014047580351,-42.186856604692935
17.42,-22.183979802086277,0.9703333752756276,-41.999246011412744
17.44,-22.40850972500716,0.9804138498903915,-42.619404539879206
17.46,-22.691741879394847,1.0283190917169343,-42.273059494458245
17.48,-22.510190317513995,1.0946384144238275,-41.6378947592274
17.5,-22.754519220257755,1.1485111154112946,-41.63940559278892
17.52,-22.776115342537032,1.1511208945750646,-42.23615327840225
17.54,-22.56525333833157,1.2264114260784296,-42.22749202334073
17.56,-22.883278370714223,1.2462335074470388,-41.77515614277534
17.580000000000002,-22.489945644735204,1.344824988373639,-42.54029158916805
17.6,-22.128830453129833,1.3928953657327734,-42.225129398845326
17.62,-22.515578717993595,1.4066099552218108,-41.39220997513631
17.64,-22.49019778016072,1.4661107998706804,-41.93711226779695
17.66,-22.388186811762274,1.517560155558383,-41.78438037733706
17.68,-22.48875047863103,1.5678588573150458,-41.35906980501348
17.7,-22.62720585811714,1.5963201679598187,-41.717562425997095
17.72,-22.626130422691407,1.6771225599913135,-42.581831504899434
17.740000000000002,-22.47339705480607,1.7338892078653336,-41.92775746794749
17.76,-22.230792153606043,1.7597918306574483,-41.67247662518385
17.78,-22.070673696786123,1.7996641217583125,-42.8812434395153
17.8,-22.476982090052097,1.8306781216347356,-41.58500668564832
17.82,-22.660142415286817,1.8975512921704358,-42.174862356662715
17.84,-22.662643625334166,1.927408054710986,-42.029509545794454
17.86,-22.434682141914084,1.9829058334746756,-41.718608645525755
17.88,-21.883053785790704,2.059560698733121,-41.464631391057175
17.900000000000002,-22.381549798942185,2.050089607096698,-41.49728089782652
17.92,-22.39071519225014,2.125576474652945,-41.71185103336258
17.94,-22.620141230554932,2.159143240561676,-42.23460121783313
17.96,-22.501372887153554,2.192218456495104,-41.95370366357028
17.98,-22.703142726025302,2.245558398036537,-41.891136722186744
18.0,-22.29193854849118,2.324174633095224,-42.82462646983994
18.02,-22.66666070165173,2.374941382679893,-41.06258625266567
18.04,-23.07795298830561,2.441899422218831,-42.357974430876546
18.06,-22.62569427259609,2.4158979386177517,-42.369630626666954
18.080000000000002,-22.80069969376325,2.5008358550099827,-42.06740665322428
18.1,-22.322181743285803,2.5514632904602284,-42.12699020352022
18.12,-22.80532058368007,2.595671171952836,-41.62250631230286
18.14,-22.56426572620295,2.592093816910426,-41.623413233539885
18.16,-22.68830676487337,2.685606437766,-42.229788146339175
18.18,-22.49322607075307,2.7522037621438704,-41.44608410302821
18.2,-23.049963762083262,2.74829351859021,-42.65334692439676
18.22,-22.61513720106124,2.8492226039345834,-42.17648258806431
18.240000000000002,-22.741570494501378,2.8699848553939824,-42.084001612259044
18.26,-22.33162900086083,2.9210981571788346,-41.78542655774904
18.28,-22.375021442553372,2.9366072964675505,-41.44591053520431
18.3,-22.81395298223988,2.9647633141809044,-42.13798776085277
18.32,-22.21649634683804,3.05779915523419,-43.03114819223099
18.34,-22.112918564687007,3.1021570851597327,-41.877014033027926
18.36,-22.67330500501961,3.181172251233459,-42.085260687547624
18.38,-22.667911249957935,3.219237000633727,-42.09651294915626
18.400000000000002,-22.215462758991,3.2778551969721366,-41.8066023086556
18.42,-22.13969838905528,3.290582490689943,-41.542159954648724
18.44,-22.426476451789387,3.284942256087531,-40.797474285182474
18.46,-22.497910371512955,3.351468524993813,-42.008471037455564
18.48,-22.42885032794678,3.4238143813825235,-42.0742885262548
18.5,-22.554529636154324,3.5009089264513347,-41.64596308314004
18.52,-22.530297662272428,3.4657187538822236,-42.331352725409005
18.54,-22.580015334002507,3.5439845626360813,-41.546977471875756
18.56,-22.126566639401254,3.6396350838406586,-42.108733549825
18.580000000000002,-22.10465670071277,3.692406466889988,-42.34875957393397
18.6,-22.800414796224583,3.7282164869239907,-41.75891071822237
18.62,-22.482874426106356,3.756494289681617,-42.38637956240085
18.64,-22.337589283779472,3.8580150707997807,-42.17686724999759
18.66,-22.31761795550753,3.836991714946293,-42.15535073239744
18.68,-22.18358148534643,3.928348371169683,-41.48986035311448
18.7,-22.599151897740892,3.9777357488498657,-41.794346115421774
18.72,-22.030471777233668,4.044238013224138,-41.71914109066675
18.740000000000002,-22.244298943749,3.9860666535211413,-42.21076442627767
18.76,-22.337116224261464,4.110354969117979,-41.653807659409104
18.78,-22.3762827668665,4.089135585308636,-42.442242024824104
18.8,-22.07378339994506,4.1842681920086715,-41.705279106906644
18.82,-22.00135451028113,4.203643130661899,-42.043233215801436
18.84,-22.454995668383983,4.288412610456606,-42.31515036233195
18.86,-22.590280884656362,4.247813724572819,-42.37503988024744
18.88,-22.358691417569343,4.410457443450076,-41.49743734585765
18.900000000000002,-22.32293629618751,4.329694094302659,-42.26053845238966
18.92,-22.5706197346843,4.512420635015529,-41.530838776501206
18.94,-22.21754645426377,4.495279487251564,-41.90248747294066
18.96,-22.316973869696135,4.602317697051515,-42.02925616347712
18.98,-22.451704323010784,4.59708233411153,-42.265486201667606
19.0,-22.174385650387133,4.682574251222008,-41.654060104200276
19.02,-22.295086961245993,4.7417552479360054,-41.89215467149455
19.04,-22.30802727935579,4.675432055767128,-43.0641256035741
19.06,-22.277433571764288,4.8062218777517565,-42.20391808999533
19.080000000000002,-22.257854070149293,4.933277169784772,-41.90576116033997
19.1,-21.94257626788018,4.9344824999424715,-41.6564066954865
19.12,-22.153763054783273,4.9316050082886544,-42.25259226237737
19.14,-22.171600710523546,4.919844201209281,-41.94994042337577
19.16,-22.274822388496773,4.959928491754748,-42.477831841513705
19.18,-22.197767823302748,5.08165855702291,-42.0191739410166
19.2,-22.190315269728853,5.10529945522593,-42.00478627088743
19.22,-21.89228651902198,5.198617938441255,-42.40666939076586
19.240000000000002,-21.9458281963197,5.2230458786446485,-42.07508521956004
19.26,-22.418518660240867,5.266066061869667,-41.999119774741416
19.28,-21.96248124743188,5.305029747205819,-41.125283724650465
19.3,-21.95678014330165,5.328850729633219,-41.304619426671835
19.32,-21.92511638210886,5.419046990931985,-42.47881587153739
19.34,-22.16819190286956,5.468877201895361,-41.49582926150605
19.36,-21.7543188209968,5.538470569559563,-41.71927280189
19.38,-22.15558071183509,5.443543103450808,-42.49259797950825
19.400000000000002,-22.539730961923038,5.576199546713559,-41.54199630467924
19.42,-22.276548174261226,5.635327423442608,-41.653572174252815
19.44,-22.183062878631514,5.648363155561391,-41.67357870608453
19.46,-22.196643973686704,5.656113380206303,-42.01009802528627
19.48,-22.411390089281387,5.728028507673554,-41.86674850827838
19.5,-22.23957892591417,5.785944204992815,-41.75739031351202
19.52,-21.898104623545464,5.784538936637955,-41.691085600201944
19.54,-22.2214955446073,5.84087718046013,-41.213098985719725
19.56,-21.59945708361248,5.849066409628796,-41.321842924334206
19.580000000000002,-22.08587026143613,5.915562271871251,-41.27369853854554
19.6,-22.16467858619043,6.074703146868229,-41.32823394293917
19.62,-21.80279483652504,6.083443810240098,-41.88728817679563
19.64,-22.05270539556905,6.151207347966277,-42.24474023261927
19.66,-21.929340173561627,6.235653960693591,-42.33003608520927
19.68,-21.748944001794335,6.0806028866477675,-41.817383262536296
19.7,-21.70626602016476,6.104678966013251,-42.25943052249625
19.72,-22.163516260605135,6.358556487298363,-41.0737743456279
19.740000000000002,-21.473559540683397,6.371541586399308,-41.85803917826558
19.76,-21.93231809439393,6.469164421330457,-42.04725562678569
19.78,-21.856819139489787,6.496700870399126,-41.161900430768604
19.8,-21.806209475916834,6.487231873240236,-42.40356776417677
19.82,-21.525733282742728,6.5943201392694535,-42.037392901485475
19.84,-21.54218827400003,6.492326371468738,-42.36854112275864
19.86,-21.66826511340262,6.5860414223389725,-43.21011964348773
19.88,-21.933510003659933,6.580096665475453,-41.651639062319
19.900000000000002,-22.313574568231466,6.739646668867395,-41.72266723137204
19.92,-21.56984754318928,6.739313749846728,-41.67555568961294
19.94,-21.884686303771506,6.780047742928399,-41.601857179465135
19.96,-21.731368484538542,6.880116858649056,-41.326522281382026
19.98,-21.858795454796628,6.896224494693833,-42.11845080040007
20.0,-21.727550434606698,6.960827558784229,-42.55443322190474
20.02,-21.53293916501217,7.118570360505996,-40.74445543359649
20.04,-21.497643301215543,6.9501651687575,-42.01450902714754
20.06,-21.700600588352486,6.974303078533816,-41.42087346888025
20.080000000000002,-21.65773314112634,7.0891825622581655,-41.32456035532185
20.1,-21.38046897302405,7.050515751817122,-41.452406416255734
20.12,-21.90784877605806,7.080223986370716,-41.73130063288399
20.14,-21.758104050256176,7.338504487064256,-41.980392242776986
20.16,-21.742405891740283,7.209552122786169,-41.82168227329982
20.18,-21.67842182060833,7.285673184080767,-42.0328306059207
20.2,-21.664848601409815,7.3800852570512525,-42.779507505087615
20.22,-21.319775427167798,7.484565073467208,-42.10398421536379
20.240000000000002,-21.79162874039875,7.463524013889874,-41.980798371291826
20.26,-21.305848297617302,7.4744835834729155,-41.579455452181314
20.28,-21.549465510666103,7.650804315011175,-41.83834449794584
20.3,-21.60157840460996,7.516898919301354,-41.26903344746823
20.32,-21.394807595201687,7.764904532932566,-42.41404903147881
20.34,-21.467947677856134,7.737820156090275,-41.82457162653293
20.36,-22.02418499166687,7.741694373855441,-41.95788281485189
20.38,-21.24394693834685,7.911379571892704,-42.02610101973789
20.400000000000002,-21.46044250919091,7.715507980377266,-41.89525851296865
20.42,-21.378634025879,7.932572482373264,-40.70533729867058
20.44,-21.429819358727052,7.9200974368252055,-42.10238427998105
20.46,-21.333843193452424,8.030509275117469,-42.04198540388776
20.48,-21.23779898820991,8.120147828771497,-41.68106796469106
20.5,-21.105861329265114,8.017344512555287,-42.076799405381664
20.52,-21.53840832689732,7.922575415339017,-41.7217861107734
20.54,-21.375397407153763,8.116356206781559,-41.72017533427346
20.56,-20.66503587786762,8.160936243501082,-41.36526375678611
20.580000000000002,-21.202543773743304,8.209981357897881,-41.5239026492505
20.6,-21.360365644272612,8.3025142651985,-41.02933199348783
20.62,-20.859752576334394,8.2580721595714,-41.15613300137366
20.64,-20.873399779198678,8.275641300980231,-41.29088889011355
20.66,-21.022453384656618,8.285796474557513,-42.477891778303515
20.68,-21.01751133689653,8.544932916864916,-41.5513145123455
20.7,-20.89238924422348,8.344267478641779,-41.758860351909476
20.72,-21.17582399933445,8.514763339064778,-41.7807975828305
20.740000000000002,-20.85895668430074,8.578737954849279,-42.214657405134155
20.76,-21.288728463046166,8.683126602949628,-42.12079294115075
20.78,-21.207959468954655,8.523179210570248,-42.048109012541765
20.8,-20.95291568483224,8.57515543670035,-41.61653480055004
20.82,-21.647041271696022,8.605285916559218,-42.33310525724149
20.84,-21.184820464421886,8.77191523266764,-42.37657662284647
20.86,-20.923265888979287,8.895328704727863,-41.80233942281874
20.88,-20.918981369486563,8.827246304076294,-40.56232816395727
20.900000000000002,-20.644738549058182,9.020336350941843,-42.61260523126285
20.92,-21.25084912577211,8.915442565845396,-41.14445120657716
20.94,-20.84107138619025,8.89923962107306,-42.06094429365946
20.96,-20.840710162676658,9.097038095332177,-42.38762607839078
20.98,-20.745401347910754,9.129064520099176,-42.37479773593374
21.0,-21.110507856343872,9.177670057274243,-41.87382675783173
21.02,-21.075877449800288,9.096039751258626,-41.14137410828498
21.04,-20.58955831462622,9.151584413987505,-41.87069881722093
21.06,-20.96078557707825,9.256857557571413,-41.385836022215464
21.080000000000002,-21.017973744913093,9.29304591899483,-41.362009262294876
21.1,-20.99935043785116,9.520413308447358,-41.85724693397231
21.12,-20.826010992401265,9.420222308825547,-41.91769844187114
21.14,-20.627353460729505,9.526338480714001,-42.05619473281813
21.16,-20.667658737211728,9.404788263098938,-42.40903064773415
21.18,-20.99084146414603,9.3578257243825,-41.44756066809984
21.2,-20.869852402349718,9.569782923314502,-41.24225331532265
21.22,-20.837549856524582,9.615658355886724,-41.78377982712085
21.240000000000002,-20.522753693001295,9.65040910641193,-42.03306087817929
21.26,-20.47131110714517,9.606188609747967,-41.212756885034544
21.28,-20.46828471327927,9.808531558215007,-41.512271805174656
21.3,-20.36624374890826,9.984339834799007,-42.25235979753762
21.32,-20.704086571169345,9.667596278078243,-41.97822310912027
21.34,-20.29639985882128,9.751488707557867,-41.83385192796842
21.36,-21.180668950348025,9.59962192914541,-41.05754013122326
21.38,-20.77342690228156,9.85839583636291,-41.66257906727988
21.400000000000002,-20.973291315627446,10.061122935170545,-42.12705596423304
21.42,-20.54424640230277,10.143884342642604,-41.55228647909736
21.44,-20.18844405623043,10.194698808234355,-41.19059965597518
21.46,-20.78886229949432,10.015268227851836,-41.16790745726823
21.48,-20.305508585354847,10.11088487461571,-42.17880292487501
21.5,-20.109339561889165,10.147729065947704,-41.517116126842396
21.52,-20.58790997036767,10.259275852728097,-41.79934964748008
21.54,-20.370833065456107,10.299175969523104,-41.67671319892352
21.56,-20.29093057874687,10.253252513679467,-41.61193120898667
21.580000000000002,-20.51737845424517,10.23587528934943,-41.04837692869406
21.6,-20.336201834391105,10.409756791764124,-41.87661818877765
21.62,-20.338007398024565,10.560664134646219,-41.63978598796362
21.64,-20.522408019328484,10.643201647479952,-42.26159448318805
21.66,-20.39185981952888,10.388505165041973,-41.80187864790006
21.68,-20.05558014266493,10.591421642557027,-41.97652173813638
21.7,-20.125961339169276,10.557754662512144,-42.40540582868036
21.72,-20.476606533401387,10.453773743796212,-42.24872108686382
21.740000000000002,-20.267695479584138,10.802255361891858,-41.557178625498146
21.76,-20.39061535747804,10.672288497277814,-42.22948655021605
21.78,-19.94483416786751,11.018406036833547,-42.2718580492114
21.8,-20.170646126454596,10.723815454675409,-42.364948951322745
21.82,-20.26335918037661,10.902100317773375,-41.76213721614757
21.84,-20.09620413834962,10.772837106759734,-42.122302606845125
21.86,-19.97314598210249,11.166478540982178,-41.38904560518757
21.88,-20.141645499589952,11.095200874117818,-42.47373082081492
21.900000000000002,-19.950891272785427,10.932592831114855,-42.07478589063202
21.92,-20.26192922893489,11.045452847811658,-41.53684058960094
21.94,-19.966967956027293,11.053190373542698,-41.948886627275115
21.96,-20.180803255747346,11.113650864109406,-41.985044038193124
21.98,-19.713041992046392,11.136859509384914,-42.35336355641018
22.0,-19.93439557773549,11.084382335724229,-42.11151364147162
22.02,-19.9790959358177,11.241079631358403,-41.97415009477058
22.04,-20.097669112076936,11.479067914252942,-42.06376615743319
22.06,-19.48177413402102,11.315789676975074,-42.15042762746842
22.080000000000002,-19.807254209942613,11.161364218405875,-41.1083833247962
22.1,-19.974270704084837,11.50305038104337,-41.79332782820909
22.12,-19.928017519022998,11.676592546927898,-41.651593684104824
22.14,-19.870003170856336,11.673369110670338,-42.243753324909676
22.16,-19.216306665081213,11.556572895655831,-41.95092260682631
22.18,-19.76804723813806,11.585840210572165,-41.90008298268672
22.2,-20.054778825719918,11.634702407032902,-41.80179033993377
22.22,-19.544907546189215,11.652246469118761,-41.39616406741752
22.240000000000002,-19.676831621869127,11.799996053184977,-41.496006466005035
22.26,-19.34861375711348,11.890392366768094,-41.63416805425715
22.28,-19.945043291603,11.861614159733321,-42.83793360437509
22.3,-19.59251915594594,11.593779358421198,-42.65507043129628
22.32,-19.69494420641287,12.0231653832778,-41.852551869280674
22.34,-19.621557536053402,12.092793499119491,-41.656432456228785
22.36,-19.563398144801262,12.026586103038996,-41.36383278654051
22.38,-19.68190809629581,12.248944609498054,-42.64722374963675
22.400000000000002,-19.50217716896226,11.943124500749596,-41.28369955273811
22.42,-19.4441395131711,12.036763115269315,-41.23932834392534
22.44,-19.185608097021817,12.131498363681027,-42.24925565273402
22.46,-19.31766971891516,11.958367248175934,-41.854438457893885
22.48,-19.213011623521513,12.355104046750748,-42.37400794256003
22.5,-19.38376058480546,12.137109095404647,-41.696697804642035
22.52,-19.21180843115577,12.219342581184002,-41.73402705762539
22.54,-19.325764393894335,12.142795325836,-42.655390599600615
22.56,-19.475865391474425,12.294722104456099,-41.02743842394693
22.580000000000002,-19.365581296460817,12.235903384549069,-42.24328020664619
22.6,-19.09435301594079,12.522784878637372,-42.071249357284906
22.62,-19.0820462275435,12.293281197598478,-42.41774850770939
22.64,-19.288137564575365,12.556370073173662,-41.56702292961452
22.66,-19.162832423312327,12.602927308680963,-41.896345297771
22.68,-19.186726786438847,12.410584515344336,-41.93297643084234
22.7,-18.658242444269824,12.420789728316386,-42.626182406028605
22.72,-18.987587106972953,12.720699574804463,-41.70660913601871
22.740000000000002,-19.022146148771316,12.666455717314669,-42.37797725184363
22.76,-18.828885914962154,12.526227012169267,-41.79100112296581
22.78,-18.94711401063107,12.652171742270134,-41.327652635311615
22.8,-18.851900957291978,12.744067125670774,-41.798464305136896
22.82,-18.734647128196844,12.688414522095592,-42.36492310941037
22.84,-18.717774539531543,12.858967534823595,-41.666289040543916
22.86,-18.777347488989548,13.067995931815954,-41.30863400463915
22.88,-19.05524349030462,12.78063941070886,-42.72639381901964
22.900000000000002,-18.65982683016536,12.926878690983322,-41.01679435770245
22.92,-18.55803424121059,13.177486857408818,-41.94344591360825
22.94,-18.720059044143888,13.094081941026909,-41.370628568381704
22.96,-18.379089081599297,13.118361055927236,-42.36804834638463
22.98,-18.63842921615498,13.130163926675252,-41.941406050703925
23.0,-18.561429745371765,13.16273998714444,-42.29957362147612
23.02,-18.690023278657147,13.227469898839605,-42.117911241466565
23.04,-18.49453884338188,13.26549502795304,-42.50206212873142
23.06,-18.79985389781574,13.164100963897553,-42.7291642137959
23.080000000000002,-18.618197075346288,13.563692201362242,-41.110913419303806
23.1,-18.46051889570339,13.3626677837086,-41.96789364541872
23.12,-18.846214714956343,13.362408678404412,-41.24616215969204
23.14,-18.631117556545238,13.39532633602238,-41.661174947909444
23.16,-18.551901176289626,13.42859029396044,-41.003932885801596
23.18,-18.428768095880336,13.641106286594827,-41.058843210082394
23.2,-18.42816152920161,13.26769302557002,-41.83698382331249
23.22,-18.167710872866856,13.399203244530371,-41.58007660719999
23.240000000000002,-18.29562834771423,13.516084823918595,-42.470120933932265
23.26,-18.658983866872283,13.770378390069695,-41.58966234877399
23.28,-18.33280352672354,13.862020503226658,-42.06219434604775
23.3,-17.965617783029035,13.86048555046071,-41.58115688180564
23.32,-18.291057511653477,13.547998385722934,-42.23584028352789
23.34,-18.43566351584262,13.916617421802028,-42.43574000888141
23.36,-18.224062482031943,14.058036230513382,-42.72088777233288
23.38,-18.18700398881676,13.9439067090608,-41.69226432330236
23.400000000000002,-18.40611569538108,13.843799617605574,-42.41843776658621
23.42,-17.96854948841119,13.814255981851856,-41.54513389165713
23.44,-17.641990943601893,14.002196036442593,-41.380899684875146
23.46,-17.940279786912193,14.038181713801915,-41.59093032509134
23.48,-18.25963272371672,14.278853714340443,-41.837572583360945
23.5,-17.73262044161967,14.256548528491606,-41.11190864932288
23.52,-17.667520052805713,14.013964658042665,-41.860975496425084
23.54,-17.772617031620946,14.203465216298875,-41.90068356080128
23.56,-17.67671718239907,14.264781739769424,-41.52031064276088
23.580000000000002,-18.026337833341103,14.142790351204617,-42.07029592208328
23.6,-18.11176579645596,14.18213656378135,-41.95528806750356
23.62,-17.730385279505537,14.439326318428712,-42.04798411903241
23.64,-17.520941736950164,14.246532667439693,-41.101482880919626
23.66,-17.770725551025933,14.432184205901985,-42.07541854079835
23.68,-17.691735898597607,14.667329223647394,-41.351720864775764
23.7,-17.743042640834723,14.503067814164142,-41.81907745586574
23.72,-17.80773783990515,14.594520070637431,-43.045346495479045
23.740000000000002,-17.230253521474502,14.524835406940214,-42.06005890814902
23.76,-17.621595535129433,14.54421887704947,-41.417891511245394
23.78,-17.575797568108296,14.831794072504152,-41.79137278852887
23.8,-17.21028227877005,14.776228330328443,-42.442274908584565
23.82,-17.377640953676643,14.79749717008974,-42.25678555631467
