timestamp,ax,ay,az,gx,gy,gz,ax_true,ay_true,az_true,gx_true,gy_true,gz_true,pos_north_true,pos_east_true,pos_down_true,vel_north_true,vel_east_true,vel_down_true,qw_true,qx_true,qy_true,qz_true,acc_bias_x_true,acc_bias_y_true,acc_bias_z_true,gyro_bias_x_true,gyro_bias_y_true,gyro_bias_z_true
0.044,-0.0505445332350075,0.029616897015097277,9.773599266981378,-0.0026135426132022823,0.0068227575651834856,0.004813780620064774,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020039774252198217,-0.009994828751485833,0.030010967176103288,0.000999460417653115,-0.001998803086765148,0.0005040598723272576
0.046,0.05023409166779006,-0.019356845434513853,9.846244905019317,0.0019656417127396153,0.005991236285829734,0.01583115150394781,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020046170161089262,-0.009996229608535367,0.03000434047308871,0.0009998871372011167,-0.0019980563080505428,0.0005044622869340359
0.048,-0.07667762051121724,-0.05462557308308987,9.844816836230342,-0.005883092037011622,0.00482184914120338,-0.003927661313066164,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004339119082918,-0.009997319965885682,0.030000049980364422,0.0009994060336730437,-0.0019979702210682977,0.000505073349137773
0.05,-0.03735075602965256,0.040389564003058695,9.835898084638059,0.005808395191068612,-0.00215694735120715,0.005641294677905206,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020045264525125697,-0.009999826728980782,0.029995657733608946,0.0009993360752905205,-0.0019979716609365566,0.0005049309477696725
0.052000000000000005,0.011456180448087926,0.09966315368448268,9.774390530317431,0.018970548341160375,0.014536489112824038,0.008165775706456239,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004539522748387,-0.0100074952882022,0.02999714400577937,0.0009981128225982924,-0.00199844803878256,0.0005044251999673031
0.054,0.12835957533385503,-0.00022096709512325723,9.740404236123135,-0.005841020769118492,-0.008621433373844002,-0.008629809569445595,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020034966540799278,-0.010008404929012399,0.02998984343909657,0.0009980872758476845,-0.0019991902841434944,0.0005049567120407253
0.056,-0.005142201421073793,0.029833913291763613,9.90015826144311,-0.007984471709224235,-0.002572537179300698,5.359723154843023e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020040068328129317,-0.010007909744722664,0.029986679712252814,0.0009976263896631886,-0.0019990867254460983,0.000504592272247077
0.058,0.04938510022450208,0.0034685057081767882,9.950694195577363,-0.0029339937826536175,-0.0005950463715584753,-0.01497051039698917,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020036534213441214,-0.010006289653248361,0.029979986145739494,0.0009979192982627581,-0.0019992442945720294,0.0005049907996594064
0.06,0.009390903954625584,0.012842572982056204,9.834432699098214,0.013140644690215269,0.011940142699922711,0.005864480484278293,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004067870191839,-0.010006968632878411,0.029971911161833516,0.000997767442023229,-0.001999656029501514,0.0005047855917246494
0.062,-0.05289770637351197,0.049673579632335194,9.750026814011918,0.0011231501125498627,-0.013295657920019337,-0.0037592263271447835,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004436190187065,-0.010003097790289453,0.02996535414959258,0.0009974850357713982,-0.00199909146441452,0.0005057356201728378
0.064,0.0930044227709887,-0.001009885788275374,9.811877941211707,0.004115966615247846,0.009882248775320894,0.006368790178633735,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020038722882525024,-0.01000914188624247,0.029965571749499882,0.0009963746055783504,-0.001999165249498483,0.0005057215831251899
0.066,-0.04623562495541221,0.02150870389300862,9.84606087208182,-0.008560559632345508,-0.02007767508436174,-0.017090423686123,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020036199397594462,-0.010002483375821974,0.02996062056402546,0.0009963209490857952,-0.001999229542192414,0.0005055019522954938
0.068,-0.013489377215545748,0.024310538033099773,9.825481885368779,-0.0019505781566409304,-0.008608469348308907,0.004144152233201227,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020026330853400467,-0.010007888235343066,0.02996633088386217,0.000996647645673698,-0.001998619577097482,0.0005057126480987797
0.07,0.06132872166424247,0.011807416246903473,9.771170685901826,-0.0037464576706283505,0.0058727107654388865,-0.012178805699249829,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020026347686310113,-0.010019062244078869,0.029965066356718213,0.0009968849607538222,-0.0019989591359923916,0.0005056731426856284
0.07200000000000001,-0.00554993781362309,0.02848214794024592,9.78748038979912,0.014175313360219863,0.003900534098697788,-0.002229943430475259,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020024316936667313,-0.01001982920321538,0.029957442267094778,0.0009971362542332011,-0.0019981900194020806,0.000505488576656254
0.074,0.04850363206151149,-0.037407757560665715,9.716748818970286,0.002388148266018717,-0.010328293962884807,-0.0040166383277664966,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001965503381089,-0.01001550428246884,0.029953798031382428,0.000998114991350248,-0.0019984380943182823,0.0005049466639611141
0.076,0.054911517524051684,0.09879582161167128,9.851251214980211,0.0025927530016966716,0.0004348257702575949,-0.0012761109985857221,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020013254638229196,-0.010017502207648864,0.029954898549555464,0.0009985993194945762,-0.0019987007824771585,0.0005046475126302174
0.078,0.05781758341313216,-0.0791836599126799,9.79083222432961,0.0062385591518044105,-0.010448185531302523,0.002663700346360186,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020022276499165926,-0.010018122369705415,0.02996221056345374,0.0009988371942404115,-0.001999341011269805,0.0005041997615474609
0.08,0.04438316086963665,-0.05204585925286995,9.759487477170243,-0.018177964750927283,0.000862378221787885,-0.0003730401861813076,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020026038738771776,-0.010016696181388967,0.029962981826812597,0.0009987537096779486,-0.001999453431755621,0.0005043270289136367
0.082,0.02839942758919191,0.027966667898652712,9.896327689949535,0.013138051141625376,-0.01135836952248246,-0.0013228749797364612,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020029784954266137,-0.010018233527530795,0.02996406183328742,0.000998624232983173,-0.001998908487209401,0.0005044800774657855
0.084,-0.08410917657689312,0.004356290809475525,9.979416205715843,0.005630899588377983,0.002635959886301264,0.003497458611749031,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200342955777938,-0.010022576156217837,0.029971784418803115,0.0009987087616743675,-0.001999638775651009,0.000503647668257883
0.08600000000000001,-0.042142099474601756,-0.0911695214569015,9.86841655756903,0.006900000174499524,-0.004902257429355281,-0.01782187706433261,0.0,0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020033652802173514,-0.010024118601739768,0.02997663905791828,0.0009987914431202707,-0.002000229851395725,0.000503432090502914
0.088,-0.06600243250713886,0.050502536442201214,9.81486078525609,-0.008677976059316854,-0.007075989271284314,-0.013180403002809734,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020036312389316267,-0.010028540518834221,0.029975437996163343,0.0009976128387307298,-0.001999745538309119,0.0005034000374860179
0.09,0.0434644617796509,-0.002985367849298145,9.79517576415833,0.002505278167143259,0.02300363032037893,-0.008693947617939695,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200420790451643,-0.010025107220860875,0.029970472750047786,0.0009966184032985674,-0.002000019101701687,0.0005030658596299661
0.092,-0.004092658378640798,0.03964349710595844,9.881326322292349,0.01487075432434701,-0.014251507639791328,-0.0014064446688875575,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020042526969667684,-0.010025889922113104,0.02997465276019237,0.0009959756140315262,-0.00200004312241083,0.0005030350107009442
0.094,0.04752899485241738,0.0008005581867291337,9.800759429312349,-0.00840916769389461,-0.012659984643165166,0.008226293155341721,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020048448355328125,-0.010029333410976947,0.029974099414152643,0.0009957216881071762,-0.002000399513796434,0.0005028279616864739
0.096,-0.0078108909392786904,-0.00029017740774629416,9.865409533190174,0.02350469231326259,-0.00958746675928223,0.0044858355395856805,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004736328256535,-0.010028749055515606,0.02997404437580369,0.0009955512442360401,-0.0019991750420592235,0.0005026284304986167
0.098,-0.06298846233440197,-0.03372760127484008,9.884942904207827,-0.009542308232216107,0.0030741122363049512,0.000881376955229906,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020039968424694007,-0.010024168172113039,0.029974861454170176,0.0009950526130010993,-0.001999364626852623,0.0005022231627019683
0.1,0.14894309657294444,-0.03310630432301326,9.881018222449397,-0.010200803353304911,0.007992971181898479,-0.017262362223131957,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020035158399817034,-0.010028980786577586,0.02997790301487303,0.0009946600627740803,-0.0019992986381572268,0.0005021678788406749
0.10200000000000001,-0.04295650961702392,0.019868748175541087,9.915020760661418,0.0057964479771507385,-0.008812026121825283,0.00881757151360082,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004100791892202,-0.010025977548663802,0.02997430152185384,0.0009936654383432835,-0.002000536336994947,0.0005026117756905371
0.10400000000000001,0.16364743880496244,-0.019596233351326663,9.85515020334191,-0.011373516521262325,-0.004267771900902455,0.005346196368457869,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02004095337878038,-0.010026272956330016,0.029974789110955087,0.0009945007904930809,-0.002000826286238568,0.0005028614172545055
0.106,0.04474397229323808,0.036753890636163286,9.77628088582826,0.007011947445621856,0.006327782148004581,-0.0016242825943010956,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02003302264118805,-0.010023839786586877,0.029970282652697744,0.0009947370365867977,-0.002000799561915208,0.0005031446008503687
0.108,0.03390570957919133,0.1224104026939336,9.82174054442677,0.0210914707751273,-0.007281338006946496,0.015736478640884764,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020026600020018215,-0.01002626840409912,0.029970647778685626,0.0009947080277884124,-0.002001417233831431,0.0005038470962969093
0.11,0.005190951792823226,0.010293023773411746,9.86925838734729,0.01163430465695467,0.02077067626299066,-0.0010201409233750237,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020025546274381,-0.010028647959167181,0.029966534185673736,0.0009951527711682005,-0.002001567295260916,0.0005033754710581359
0.112,0.0880318134566578,-0.011154984884053417,9.793554289863572,0.006616749160588249,0.009206454038472237,0.0009003220071592127,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020021558973882077,-0.010033127943623375,0.029955510437730423,0.0009956093891941146,-0.0020015209021107404,0.0005029037936894182
0.114,0.034051492339029044,-0.009000886465911864,9.819572713355363,0.00015573371812079907,-0.0181677145001293,0.005037915994420749,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001936990615757,-0.01003732535720561,0.029953255416165676,0.0009959380816312322,-0.002001603240961871,0.000502345612948051
0.116,0.06584056821173384,-0.10709215037040164,9.72589094913442,0.0050963166236987,0.00687525544396684,-0.007224691094381856,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020014923546445077,-0.010035351305054554,0.029953538392364448,0.0009962579722809042,-0.0020021532558025567,0.0005025419123436024
0.11800000000000001,-0.05030690904149614,-0.05974562118860458,9.831155518222412,0.004018573219034651,0.011097184929168842,0.009476768788879604,0.0,0.0,0.0,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001801730429473,-0.010028467800683151,0.029950505820184988,0.0009968817630444556,-0.002001844368655833,0.0005028942192322555
0.12,-0.020270365187439104,-0.052901770840804684,9.86988435630959,0.012783491378961717,-0.02642767478936306,0.011616371990780942,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001300232238449,-0.010031709204708368,0.029952314044838845,0.0009964717724079237,-0.002002250493245408,0.0005031760915244292
0.122,0.057606597095361686,0.030891859835459005,9.848930345243701,-0.001289839706271166,0.008273325766109575,0.00682772241157505,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020016339800763224,-0.010029752718908966,0.029952069474713343,0.0009970498652284636,-0.0020014883470893825,0.0005028749070166435
0.124,0.05418492813878065,-0.06015231520895153,9.922189524049044,-0.019370008356213504,-0.017905643429812046,-0.00029949808570974706,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002080037953045,-0.010034159226240971,0.029957282514814505,0.0009970520956606864,-0.0020017469907350487,0.0005030519822105924
0.126,0.08150232582573796,-0.04783776629865589,9.994494513470212,-0.005642376498176589,-0.02106601901385549,0.021188729938866727,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020017787977026587,-0.01003132202805417,0.02995850977733622,0.0009975045254094707,-0.0020017956920497593,0.0005029210162209651
0.128,0.04839686080087906,-0.02717740872095252,9.718040622248232,0.015048724941579985,0.0015906376039986066,0.009808953198613489,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002356400338761,-0.010037329485332735,0.029964525239659964,0.0009984112646435873,-0.0020019039846984666,0.0005020689695378948
0.13,0.08784180859220238,0.012756504043532471,9.766457683843438,0.01997455007390234,-0.022576156735313112,0.002214121597826125,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020029186130904247,-0.01003276708646713,0.029971059252581273,0.000998313927525133,-0.0020017750985648628,0.0005016947396757521
0.132,0.024794196730338645,0.019843456604523333,9.917573413848125,0.007094136850874485,0.014511242346118329,0.0011499889586415232,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001848395069233,-0.01003080475199428,0.029977615404615104,0.0009975999412684127,-0.002002655869333579,0.0005010085612167099
0.134,0.028088818596536815,0.0017819246806372504,9.816836785166121,-0.0010355268717020128,0.01999398878289049,-0.008516592093683687,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020019940796978098,-0.01003189938957574,0.029982871953097436,0.0009972088801327903,-0.002001931351309007,0.0005006966427636286
0.136,0.0367200320957812,-0.049891411132185176,9.806082418924994,0.0029769525204583237,-0.00014483310198579852,-0.01949297242113518,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200230718549812,-0.010023015286689956,0.029988534773966975,0.0009975054756247708,-0.0020025486104482816,0.0005004807363660143
0.138,0.07852898947432395,0.012256659174905914,9.92152030632919,-0.010958707967779261,-0.005529589527249529,4.650371150623971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020016371398765064,-0.010025146788720669,0.029988526221525733,0.000997189335679839,-0.002002958410927966,0.0004998503194963973
0.14,0.042536751002518684,0.025509505433600622,9.772572825566048,0.003981466812365038,-0.012295402089712302,-0.0028290435560513216,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020011820961114264,-0.010020048919381727,0.029991862072482035,0.0009964350991515157,-0.0020025224046138824,0.0005000133155512646
0.14200000000000002,0.008811436693660251,-0.02562195898848358,9.792313579836124,-0.0014912479273042505,-0.011099508995040617,-0.0005151091321397096,0.0,0.0,0.0,0.0,0.0,0.0,0.14200000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020018098871493584,-0.010022845966109736,0.029993398938503595,0.0009965485237307665,-0.0020029052132478084,0.0004995729838642846
0.14400000000000002,-0.01354899591060119,-0.07711465806429688,9.849867337507611,-0.00643860561696395,-0.0018893444848634634,-0.016774594187958902,0.0,0.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02001601813066695,-0.0100233348626288,0.029991969186935658,0.0009967120434423349,-0.0020034721204085703,0.0004991868320663508
0.146,0.021646189997545147,-0.02040812457487199,9.932166605970764,-0.023257336445735362,0.005045978439880203,0.007321700383515212,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02002259242009204,-0.01002581028058264,0.029987308792935947,0.0009964199059601798,-0.002003878551724818,0.0004988236138524695
