timestamp,gps_north,gps_east,gps_down,gps_vn,gps_ve,gps_vd,pos_north_true,pos_east_true,pos_down_true,vel_north_true,vel_east_true,vel_down_true
1.8,-2.4760044180085425,3.8195051210765385,-2.1561866361896693,-4.766304591522722,-3.885238343045667,-0.19642334162998226,-3.1871199487434487,3.852566213878946,-1.4524135262330098,-4.8412774859961365,-4.005053046832758,-0.13376250944314988
1.9000000000000001,-3.3578967975423772,3.2768745030666833,-1.1719102766991802,-4.267775887313215,-4.606159547371083,-0.10594969098341551,-3.6448431371070584,3.4227355296434423,-1.4648882429441257,-4.301136318043444,-4.580244969209084,-0.11564973903202128
2.0,-3.4893810649088386,3.596210351346416,-0.8776474404634063,-3.7371215460278684,-5.175457489656353,-0.07343198313754204,-4.045084971874736,2.9389262614623664,-1.4755282581475768,-3.693163660980914,-5.0832036923152595,-0.09708055193627334
2.1,-5.5917439454032145,2.0272763681455905,-1.8075938641389162,-2.908709157071516,-5.544380271274895,-0.023280203765864933,-4.381533400219318,2.408768370508576,-1.4842915805643155,-3.0269476067956798,-5.5059972566349265,-0.07812823225391823
2.2,-4.222503419501208,2.406428521972306,-1.2972483605261562,-2.29739536030885,-5.6720137799849635,0.06925202744699756,-4.648882429441257,1.8406227634233887,-1.4911436253643444,-2.312994780640425,-5.84195795509413,-0.05886757613225101
2.3000000000000003,-5.162586762820247,1.2568677984651166,-1.1688584554626176,-1.497481496587234,-6.191428622971639,0.1244946496689055,-4.842915805643156,1.2434494358242718,-1.496057350657239,-1.5625646450783621,-6.085787486784973,-0.039374596581627126
2.4,-5.37000298455567,1.0324140558566217,-0.6061750145354909,-0.713962196621046,-6.179750315106158,0.04857548288150103,-4.960573506572389,0.6266661678215226,-1.499013364214136,-0.7874919316325456,-6.23364051433599,-0.01972622348683778
2.5,-6.158975948492,-0.2572643633419168,-0.8168252014778395,-0.18173718482991968,-6.385839114319833,0.007400622804648689,-5.0,6.123233995736766e-16,-1.5,-7.694682774887159e-16,-6.283185307179586,-1.9236706937217898e-17
2.6,-5.952569728870485,0.05033334172616455,-1.4342639889933229,0.7716891886675783,-6.240056926819713,0.17056424087049543,-4.9605735065723895,-0.6266661678215214,-1.499013364214136,0.787491931632544,-6.233640514335991,0.01972622348683774
2.7,-5.098329572468982,-1.573983707605114,-1.0682298971536281,1.609649370692015,-6.021076776343504,0.03487664954773452,-4.842915805643155,-1.2434494358242751,-1.4960573506572388,1.5625646450783661,-6.085787486784972,0.03937459658162723
2.8000000000000003,-4.39619334309996,-0.8102946396452266,-1.6920496676798997,2.4356567954500252,-5.822417305386546,0.07948073566734032,-4.648882429441256,-1.8406227634233916,-1.4911436253643444,2.312994780640428,-5.841957955094128,0.058867576132251104
2.9,-4.772130611720517,-2.086124737831266,-1.0100687923243163,3.0218969756656424,-5.6429517485897565,0.031830674317893964,-4.381533400219318,-2.408768370508575,-1.4842915805643155,3.0269476067956784,-5.505997256634927,0.07812823225391818
3.0,-4.613723369417541,-3.078540239957619,-1.3740403374982426,3.5453010999170798,-5.045504202108596,0.03702484226738852,-4.045084971874738,-2.938926261462365,-1.4755282581475768,3.693163660980913,-5.08320369231526,0.0970805519362733
3.1,-2.532474797850287,-4.251792814984128,-2.226807903090146,4.336372254243401,-4.534491210161151,-0.016665792683302177,-3.644843137107058,-3.4227355296434436,-1.4648882429441257,4.3011363180434445,-4.580244969209083,0.1156497390320213
3.2,-3.3740592665459,-3.6703396483347444,-0.987412764913177,4.836436328114504,-4.108961083031612,0.04087624457390662,-3.1871199487434474,-3.852566213878947,-1.4524135262330098,4.841277485996137,-4.005053046832757,0.1337625094431499
3.3000000000000003,-1.8163430669267604,-4.78795099838046,-1.090580714680066,5.2895939551703774,-3.317700288168285,0.13470404615608228,-2.679133974894982,-4.2216396275100765,-1.4381533400219317,5.305068815955683,-3.3666990454051584,0.15134738033978407
3.4,-1.1759839551882196,-4.718990292942446,-1.0151107806742679,5.723907460067334,-2.7616860808125687,0.19718890204908923,-2.128896457825365,-4.5241352623300966,-1.4221639627510076,5.685196041593105,-2.6752501888629996,0.16833495227025794
3.5,-1.9014300151826122,-4.059711108424536,-0.37157743830072,5.964367447625306,-1.7625298375975937,0.39188197398685654,-1.5450849718747377,-4.755282581475767,-1.4045084971874737,5.975664329483111,-1.9416110387254675,0.18465818304904563
3.6,-0.15830240696817355,-4.95390108539573,-0.8371529154528718,6.19802962989809,-1.196858619675091,0.13388455497395507,-0.9369065729286231,-4.911436253643443,-1.3852566213878945,6.171892821208328,-1.1773515226450209,0.20025265234163794
3.7,-0.34395476963759997,-5.66060280271443,-1.189279363465009,6.242608592380774,-0.31054095862114384,0.1817954150710352,-0.313952597646566,-4.990133642141358,-1.3644843137107057,6.270786876233027,-0.3945244697367536,0.21505681590217224
3.8000000000000003,0.6229048600840154,-4.93528010102213,-0.9401629974271646,6.292217581243687,0.48490429572342053,0.4277042369806866,0.3139525976465686,-4.990133642141358,-1.3422735529643441,6.270786876233027,0.39452446973675687,0.22901224846045418
3.9,1.3811259399086337,-4.882365085369615,-1.1328120453356458,6.060097608529199,1.252742609497467,0.1375182029776601,0.9369065729286213,-4.911436253643443,-1.3187119948743449,6.171892821208328,1.1773515226450186,0.2420638742998068
4.0,1.1190277569185243,-4.490766710618549,-1.2357503000562178,5.974212164162269,1.674520048590954,0.16181644233280057,1.5450849718747361,-4.755282581475768,-1.2938926261462367,5.975664329483112,1.9416110387254653,0.25416018461576295
4.1,3.125330891766223,-4.604122120874931,-1.1368237457891923,5.879146624572069,2.6500262452102525,0.3554594650886555,2.128896457825359,-4.524135262330099,-1.2679133974894985,5.685196041593109,2.6752501888629925,0.265253440797784
4.2,2.5951367619308843,-4.910711321263778,-2.6130225642784275,5.424161979256154,3.5610528800817547,0.12431447465970186,2.6791339748949836,-4.221639627510075,-1.2408768370508576,5.30506881595568,3.366699045405161,0.27529986283174634
4.3,3.080289388037423,-3.055617938718138,-0.42335567890604664,4.945056234170581,3.807744280884503,0.10884477007840657,3.1871199487434465,-3.852566213878948,-1.2128896457825364,4.841277485996138,4.005053046832756,0.2842598020796553
4.4,3.310606718000244,-4.488610597238294,-0.8134241404016364,4.326048672620117,4.465547037056961,0.31200832244569104,3.6448431371070593,-3.4227355296434414,-1.184062276342339,4.301136318043442,4.580244969209085,0.29209789775470646
4.5,4.167728326549781,-2.855253601976791,-0.6565219140193812,3.693278670204298,5.095152182639093,0.32310791274915873,4.045084971874736,-2.938926261462367,-1.1545084971874737,3.6931636609809146,5.0832036923152595,0.29878321647415557
4.6000000000000005,4.607348791325198,-1.9590119768733856,-1.935592066099895,3.0154274884621395,5.564701071938535,0.336631923899032,4.38153340021932,-2.4087683705085725,-1.124344943582427,3.0269476067956758,5.505997256634929,0.3042893743392487
4.7,4.65242891467326,-1.6844803768446257,-1.558987927636222,2.4688063329191183,5.8763223301882626,0.33215776179126943,4.648882429441257,-1.8406227634233894,-1.0936906572928622,2.3129947806404254,5.84195795509413,0.30859464106041634
4.8,5.435413688707046,-0.5481671783519294,-1.5457981650734856,1.737958132016654,6.154652721339116,0.4372661703991205,4.8429158056431545,-1.2434494358242767,-1.0626666167821524,1.5625646450783683,6.085787486784972,0.31168202571679954
4.9,4.7571665694570155,0.5105471695930998,-0.9903498838331682,0.8170184933213852,6.309382094556113,0.31187666670655695,4.9605735065723895,-0.626666167821519,-1.0313952597646565,0.7874919316325409,6.233640514335991,0.3135393438116513
5.0,4.580088132130347,-0.47325394386384595,-1.1709935180781217,-0.010542442856828088,6.206842058697416,0.21038312494163947,5.0,-1.2246467991473533e-15,-1.0,1.5389365549774318e-15,6.283185307179586,0.3141592653589793
5.1000000000000005,4.900520477284902,1.496370524707334,-0.8165419342383533,-0.941488294811463,6.15643758748326,0.13509834245970123,4.960573506572389,0.6266661678215253,-0.9686047402353432,-0.7874919316325489,6.23364051433599,0.3135393438116513
5.2,4.348109511239666,1.4156171632562304,-0.9692490565265213,-1.5346929098176423,6.07065056906298,0.47734633022014933,4.842915805643155,1.2434494358242745,-0.9373333832178479,-1.5625646450783652,6.085787486784972,0.31168202571679954
5.3,4.505216516005498,1.774619669952931,-0.5544514704336942,-2.3098611253466546,5.865385922389862,0.14477582833804525,4.648882429441258,1.840622763423387,-0.9063093427071378,-2.3129947806404223,5.841957955094131,0.30859464106041634
5.4,3.9633322755106906,2.0389279436559398,-0.3148771471899585,-2.9220993016297148,5.439305532783066,0.48792661451879416,4.3815334002193165,2.4087683705085783,-0.8756550564175725,-3.0269476067956824,5.505997256634925,0.30428937433924863
5.5,3.860283915112499,3.1020767041269943,-0.4642663399766286,-3.9168074181394488,5.062116255254828,0.1737514382975964,4.045084971874738,2.9389262614623646,-0.8454915028125264,-3.693163660980912,5.08320369231526,0.2987832164741556
5.6000000000000005,3.348993229003221,2.9185518340048,-0.9988791491131958,-4.289089352412923,4.599307953939363,0.25217636664109944,3.644843137107055,3.4227355296434463,-0.8159377236576608,-4.301136318043448,4.58024496920908,0.2920978977547064
5.7,3.7853112161781963,4.323026290394494,-1.0621680720787237,-4.891632937552675,4.019554286671682,0.2491588686086767,3.1871199487434483,3.852566213878946,-0.7871103542174637,-4.8412774859961365,4.005053046832758,0.2842598020796553
5.8,2.7841686744169363,5.253242870416234,-1.7363344582798916,-5.245090183148716,3.470826001257686,0.28394505719270224,2.6791339748949863,4.221639627510074,-0.7591231629491425,-5.305068815955679,3.3666990454051637,0.27529986283174634
5.9,2.633725717671737,4.423694007247633,-0.4332993256715118,-5.780735564663921,2.860320641374206,0.3037100332192082,2.1288964578253613,4.524135262330098,-0.7320866025105016,-5.685196041593107,2.675250188862995,0.265253440797784
6.0,0.8777871464219641,5.21077739818904,-0.2864581387397329,-6.1614131701276,1.8691122113968601,0.19790941635580112,1.5450849718747386,4.755282581475767,-0.7061073738537635,-5.975664329483111,1.9416110387254684,0.254160184615763
6.1000000000000005,1.6741977604306828,4.391434516904586,-0.7246349784030227,-6.26536409167314,1.2766590940685987,0.2823237717256656,0.9369065729286195,4.911436253643444,-0.681288005125655,-6.171892821208328,1.1773515226450162,0.24206387429980675
6.2,0.1486784961136543,5.244334338940013,-0.09508965101064937,-6.311968485251648,0.24485399220018125,0.14774129681567522,0.3139525976465666,4.990133642141358,-0.6577264470356556,-6.270786876233027,0.3945244697367543,0.22901224846045415
6.3,-0.6401050329173106,5.097899107881557,-0.739943877378966,-6.280511432080233,-0.31199420160103686,0.2336795305113683,-0.3139525976465635,4.990133642141358,-0.6355156862892943,-6.270786876233027,-0.3945244697367505,0.21505681590217232
6.4,-0.012859434785420065,5.0913065187489845,-0.03481185139904941,-6.338202146191583,-1.2623956104596927,0.02649302633707279,-0.9369065729286251,4.911436253643443,-0.6147433786121053,-6.171892821208327,-1.1773515226450233,0.20025265234163786
6.5,-0.9033662212255168,4.46703772607124,0.024735924653443653,-5.9734744621374,-1.8221188889891453,0.20834555618262457,-1.5450849718747355,4.755282581475768,-0.5954915028125263,-5.975664329483112,-1.9416110387254646,0.18465818304904572
6.6000000000000005,-1.920106128205034,3.1757530674360335,-0.08942055719773934,-5.384400365025758,-2.7210929457404704,0.20849805022172244,-2.1288964578253666,4.5241352623300966,-0.5778360372489924,-5.685196041593104,-2.675250188863002,0.1683349522702579
6.7,-2.435669399180164,4.407378254436189,-0.06652568000283232,-5.356481759523471,-3.428109071127611,0.09948539412899088,-2.679133974894983,4.221639627510076,-0.5618466599780683,-5.305068815955681,-3.36669904540516,0.151347380339784
6.8,-3.602485944735727,3.885766062464168,0.13913490493333258,-4.83676033609273,-3.974903317826497,0.1396135355589157,-3.187119948743446,3.8525662138789487,-0.5475864737669903,-4.841277485996139,-4.005053046832755,0.13376250944314996
6.9,-3.322217002009579,3.0328722216345674,-0.920537967773601,-4.3683214086946975,-4.538575552791166,0.035650773522105134,-3.644843137107059,3.422735529643442,-0.5351117570558743,-4.301136318043443,-4.580244969209084,0.11564973903202126
